timestamp,gpu_util_percent,memory_used_mb,memory_total_mb,temperature_c,power_draw_w
2026/02/04 15:12:28.362, 0, 4, 81920, 24, 59.03
2026/02/04 15:12:58.363, 91, 7177, 81920, 35, 225.15
2026/02/04 15:13:28.363, 99, 5847, 81920, 38, 311.95
2026/02/04 15:13:58.364, 0, 4, 81920, 25, 59.32
2026/02/04 15:14:28.365, 0, 4, 81920, 24, 59.03
2026/02/04 15:14:58.366, 0, 557, 81920, 25, 70.41
2026/02/04 15:15:28.366, 96, 5779, 81920, 37, 314.73
2026/02/04 15:15:58.366, 0, 4, 81920, 24, 58.96
2026/02/04 15:16:28.367, 92, 7193, 81920, 36, 201.97
2026/02/04 15:16:58.368, 100, 5855, 81920, 36, 309.24
2026/02/04 15:17:28.368, 0, 4, 81920, 25, 59.61
2026/02/04 15:17:58.369, 0, 4, 81920, 24, 59.03
2026/02/04 15:18:28.370, 0, 557, 81920, 26, 70.86
2026/02/04 15:18:58.371, 98, 5829, 81920, 42, 304.40
2026/02/04 15:19:28.374, 0, 4, 81920, 24, 59.03
2026/02/04 15:19:58.375, 92, 7205, 81920, 35, 208.42
2026/02/04 15:20:28.375, 100, 5873, 81920, 35, 320.80
2026/02/04 15:20:58.376, 0, 4, 81920, 24, 59.32
2026/02/04 15:21:28.377, 0, 4, 81920, 23, 59.03
2026/02/04 15:21:58.377, 0, 557, 81920, 25, 70.62
2026/02/04 15:22:28.378, 98, 5865, 81920, 40, 303.11
2026/02/04 15:22:58.379, 0, 4, 81920, 24, 59.03
2026/02/04 15:23:28.379, 0, 3043, 81920, 24, 69.79
2026/02/04 15:23:58.380, 0, 557, 81920, 24, 70.41
2026/02/04 15:24:28.381, 0, 4, 81920, 26, 59.61
2026/02/04 15:24:58.381, 0, 4, 81920, 23, 59.03
2026/02/04 15:25:28.381, 0, 557, 81920, 26, 70.70
2026/02/04 15:25:58.382, 98, 5873, 81920, 40, 274.82
2026/02/04 15:26:28.383, 0, 4, 81920, 24, 59.03
2026/02/04 15:26:58.383, 4, 2609, 81920, 23, 69.87
2026/02/04 15:27:28.384, 0, 557, 81920, 24, 70.70
2026/02/04 15:27:58.385, 0, 4, 81920, 26, 59.85
2026/02/04 15:28:28.385, 0, 4, 81920, 23, 59.03
2026/02/04 15:28:58.386, 0, 557, 81920, 26, 70.70
2026/02/04 15:29:28.387, 98, 5799, 81920, 40, 305.71
2026/02/04 15:29:58.388, 0, 4, 81920, 24, 59.32
2026/02/04 15:30:28.388, 100, 7191, 81920, 34, 185.41
2026/02/04 15:30:58.389, 0, 557, 81920, 24, 70.09
2026/02/04 15:31:28.390, 0, 4, 81920, 25, 59.54
2026/02/04 15:31:58.390, 0, 4, 81920, 23, 59.03
2026/02/04 15:32:28.391, 0, 557, 81920, 25, 70.41
2026/02/04 15:32:58.392, 98, 5865, 81920, 41, 299.86
2026/02/04 15:33:28.392, 0, 4, 81920, 24, 59.32
2026/02/04 15:33:58.393, 92, 7087, 81920, 35, 220.59
2026/02/04 15:34:28.394, 0, 2697, 81920, 25, 70.33
2026/02/04 15:34:58.395, 0, 4, 81920, 25, 59.61
2026/02/04 15:35:28.396, 0, 4, 81920, 24, 59.03
2026/02/04 15:35:58.396, 0, 557, 81920, 26, 70.62
2026/02/04 15:36:28.397, 98, 5963, 81920, 42, 301.22
2026/02/04 15:36:58.397, 0, 4, 81920, 24, 59.32
2026/02/04 15:37:28.398, 0, 4, 81920, 24, 59.03
2026/02/04 15:37:58.399, 0, 4, 81920, 24, 59.03
2026/02/04 15:38:28.400, 0, 557, 81920, 26, 70.86
2026/02/04 15:38:58.401, 98, 5751, 81920, 42, 283.69
2026/02/04 15:39:28.402, 0, 4, 81920, 24, 59.32
2026/02/04 15:39:58.402, 92, 7071, 81920, 35, 225.15
2026/02/04 15:40:28.402, 14, 2697, 81920, 25, 70.41
2026/02/04 15:40:58.403, 0, 4, 81920, 25, 59.61
2026/02/04 15:41:28.404, 0, 4, 81920, 24, 59.32
2026/02/04 15:41:58.404, 0, 557, 81920, 25, 70.62
2026/02/04 15:42:28.405, 98, 5811, 81920, 41, 296.67
2026/02/04 15:42:58.406, 0, 4, 81920, 24, 59.32
2026/02/04 15:43:28.406, 100, 7095, 81920, 36, 310.07
2026/02/04 15:43:58.407, 0, 557, 81920, 25, 70.33
2026/02/04 15:44:28.408, 0, 4, 81920, 26, 59.78
2026/02/04 15:44:58.410, 0, 4, 81920, 24, 59.32
2026/02/04 15:45:28.410, 0, 557, 81920, 26, 70.62
2026/02/04 15:45:58.411, 98, 5807, 81920, 42, 307.06
2026/02/04 15:46:28.412, 0, 4, 81920, 24, 59.32
2026/02/04 15:46:58.413, 0, 2609, 81920, 24, 70.09
2026/02/04 15:47:28.413, 0, 557, 81920, 25, 70.33
2026/02/04 15:47:58.414, 0, 4, 81920, 27, 60.14
2026/02/04 15:48:28.419, 0, 4, 81920, 24, 59.03
2026/02/04 15:48:58.419, 0, 557, 81920, 26, 70.94
2026/02/04 15:49:28.420, 98, 5875, 81920, 40, 299.62
2026/02/04 15:49:58.420, 0, 4, 81920, 24, 59.25
2026/02/04 15:50:28.421, 0, 4, 81920, 23, 59.03
2026/02/04 15:50:58.422, 0, 557, 81920, 25, 70.41
2026/02/04 15:51:28.422, 0, 4, 81920, 29, 84.43
2026/02/04 15:51:58.423, 0, 4, 81920, 23, 59.03
2026/02/04 15:52:28.423, 0, 557, 81920, 27, 79.57
2026/02/04 15:52:58.424, 98, 5861, 81920, 40, 298.21
2026/02/04 15:53:28.425, 0, 4, 81920, 24, 59.03
2026/02/04 15:53:58.426, 0, 4, 81920, 23, 59.03
2026/02/04 15:54:28.426, 0, 557, 81920, 25, 70.17
2026/02/04 15:54:58.427, 0, 4, 81920, 28, 71.45
2026/02/04 15:55:28.428, 0, 4, 81920, 24, 59.03
2026/02/04 15:55:58.428, 7, 7341, 81920, 28, 82.00
2026/02/04 15:56:28.428, 98, 5973, 81920, 38, 288.00
2026/02/04 15:56:58.429, 0, 4, 81920, 24, 59.03
2026/02/04 15:57:28.429, 0, 4, 81920, 23, 59.03
2026/02/04 15:57:58.430, 0, 557, 81920, 25, 70.41
2026/02/04 15:58:28.430, 98, 5847, 81920, 41, 250.51
2026/02/04 15:58:58.431, 0, 4, 81920, 24, 59.03
2026/02/04 15:59:28.432, 91, 7177, 81920, 35, 210.31
2026/02/04 15:59:58.432, 100, 5839, 81920, 36, 302.22
2026/02/04 16:00:28.433, 0, 4, 81920, 25, 59.32
2026/02/04 16:00:58.433, 0, 4, 81920, 24, 59.03
2026/02/04 16:01:28.433, 0, 557, 81920, 25, 70.41
2026/02/04 16:01:58.434, 6, 5923, 81920, 32, 82.53
2026/02/04 16:02:28.435, 0, 4, 81920, 24, 59.03
2026/02/04 16:02:58.435, 6, 7021, 81920, 29, 82.34
2026/02/04 16:03:28.436, 98, 5737, 81920, 39, 305.71
2026/02/04 16:03:58.437, 0, 4, 81920, 24, 59.32
2026/02/04 16:04:28.437, 0, 4, 81920, 23, 59.03
2026/02/04 16:04:58.438, 0, 4, 81920, 23, 59.03
2026/02/04 16:05:28.438, 0, 557, 81920, 27, 80.19
2026/02/04 16:05:58.438, 98, 5911, 81920, 39, 304.47
2026/02/04 16:06:28.439, 0, 4, 81920, 24, 59.03
2026/02/04 16:06:58.439, 0, 4, 81920, 23, 59.03
2026/02/04 16:07:28.440, 0, 557, 81920, 25, 70.41
2026/02/04 16:07:58.441, 7, 555, 81920, 30, 82.24
2026/02/04 16:08:28.442, 0, 4, 81920, 24, 59.03
2026/02/04 16:08:58.443, 92, 7191, 81920, 34, 206.77
2026/02/04 16:09:28.443, 100, 5865, 81920, 32, 299.33
2026/02/04 16:09:58.444, 0, 4, 81920, 25, 59.32
2026/02/04 16:10:28.445, 0, 4, 81920, 24, 59.03
2026/02/04 16:10:58.446, 0, 557, 81920, 25, 70.62
2026/02/04 16:11:28.447, 39, 555, 81920, 31, 85.06
2026/02/04 16:11:58.447, 0, 4, 81920, 24, 59.32
2026/02/04 16:12:28.448, 92, 7087, 81920, 35, 202.21
2026/02/04 16:12:58.449, 100, 5785, 81920, 34, 305.53
2026/02/04 16:13:28.449, 0, 4, 81920, 25, 59.61
2026/02/04 16:13:58.450, 0, 4, 81920, 24, 59.03
2026/02/04 16:14:28.450, 0, 557, 81920, 25, 70.70
2026/02/04 16:14:58.451, 98, 5983, 81920, 42, 281.02
2026/02/04 16:15:28.452, 0, 4, 81920, 24, 59.25
2026/02/04 16:15:58.453, 92, 7205, 81920, 35, 222.19
2026/02/04 16:16:28.453, 99, 5875, 81920, 35, 312.72
2026/02/04 16:16:58.454, 0, 4, 81920, 25, 59.61
2026/02/04 16:17:28.455, 0, 4, 81920, 24, 59.03
2026/02/04 16:17:58.456, 0, 557, 81920, 25, 70.41
2026/02/04 16:18:28.456, 98, 5933, 81920, 42, 305.82
2026/02/04 16:18:58.458, 0, 4, 81920, 24, 59.03
2026/02/04 16:19:28.459, 91, 7191, 81920, 35, 224.37
2026/02/04 16:19:58.459, 100, 5865, 81920, 34, 322.16
2026/02/04 16:20:28.460, 0, 4, 81920, 25, 59.61
2026/02/04 16:20:58.460, 0, 4, 81920, 24, 59.32
2026/02/04 16:21:28.461, 0, 557, 81920, 26, 70.70
2026/02/04 16:21:58.461, 98, 5801, 81920, 42, 306.89
2026/02/04 16:22:28.462, 0, 4, 81920, 25, 59.25
2026/02/04 16:22:58.463, 91, 7241, 81920, 35, 219.23
2026/02/04 16:23:28.463, 0, 2697, 81920, 25, 70.09
2026/02/04 16:23:58.464, 0, 4, 81920, 25, 59.61
2026/02/04 16:24:28.464, 0, 4, 81920, 24, 59.54
2026/02/04 16:24:58.465, 0, 557, 81920, 26, 70.86
2026/02/04 16:25:28.467, 97, 5929, 81920, 41, 282.82
2026/02/04 16:25:58.468, 0, 4, 81920, 24, 59.78
2026/02/04 16:26:28.468, 0, 3043, 81920, 24, 70.33
2026/02/04 16:26:58.469, 0, 557, 81920, 25, 70.33
2026/02/04 16:27:28.470, 0, 4, 81920, 26, 59.85
2026/02/04 16:27:58.470, 0, 4, 81920, 24, 59.32
2026/02/04 16:28:28.471, 7, 7293, 81920, 28, 80.88
2026/02/04 16:28:58.471, 98, 5923, 81920, 39, 302.86
2026/02/04 16:29:28.472, 0, 4, 81920, 24, 59.25
2026/02/04 16:29:58.473, 0, 4, 81920, 23, 59.03
2026/02/04 16:30:28.474, 0, 4, 81920, 23, 58.78
2026/02/04 16:30:58.474, 92, 7189, 81920, 35, 229.76
2026/02/04 16:31:28.474, 98, 5863, 81920, 38, 261.07
2026/02/04 16:31:58.475, 0, 4, 81920, 24, 59.32
2026/02/04 16:32:28.476, 0, 4, 81920, 23, 59.03
2026/02/04 16:32:58.476, 0, 557, 81920, 25, 70.17
2026/02/04 16:33:28.477, 75, 555, 81920, 30, 84.96
2026/02/04 16:33:58.477, 0, 4, 81920, 23, 59.03
2026/02/04 16:34:28.478, 92, 7273, 81920, 34, 216.28
2026/02/04 16:34:58.478, 100, 5929, 81920, 32, 304.17
2026/02/04 16:35:28.479, 0, 4, 81920, 24, 59.32
2026/02/04 16:35:58.480, 0, 4, 81920, 23, 59.03
2026/02/04 16:36:28.480, 0, 557, 81920, 25, 70.41
2026/02/04 16:36:58.481, 98, 5909, 81920, 41, 291.00
2026/02/04 16:37:28.481, 0, 4, 81920, 24, 59.03
2026/02/04 16:37:58.482, 0, 3043, 81920, 24, 69.87
2026/02/04 16:38:28.485, 0, 557, 81920, 24, 70.17
2026/02/04 16:38:58.485, 0, 4, 81920, 25, 59.61
2026/02/04 16:39:28.486, 0, 4, 81920, 23, 59.03
2026/02/04 16:39:58.487, 0, 557, 81920, 25, 70.62
2026/02/04 16:40:28.487, 98, 5909, 81920, 41, 305.18
2026/02/04 16:40:58.488, 0, 4, 81920, 24, 58.96
2026/02/04 16:41:28.489, 100, 7329, 81920, 36, 311.20
2026/02/04 16:41:58.489, 0, 557, 81920, 25, 70.33
2026/02/04 16:42:28.490, 0, 4, 81920, 26, 59.61
2026/02/04 16:42:58.491, 0, 4, 81920, 24, 59.32
2026/02/04 16:43:28.491, 0, 557, 81920, 26, 70.86
2026/02/04 16:43:58.492, 98, 5973, 81920, 41, 306.06
2026/02/04 16:44:28.493, 0, 4, 81920, 24, 59.32
2026/02/04 16:44:58.493, 0, 3043, 81920, 24, 70.09
2026/02/04 16:45:28.493, 0, 557, 81920, 25, 70.33
2026/02/04 16:45:58.493, 0, 4, 81920, 26, 59.85
2026/02/04 16:46:28.494, 0, 4, 81920, 24, 59.03
2026/02/04 16:46:58.494, 0, 557, 81920, 26, 70.70
2026/02/04 16:47:28.495, 98, 6081, 81920, 41, 293.67
2026/02/04 16:47:58.496, 0, 4, 81920, 24, 59.32
2026/02/04 16:48:28.497, 0, 3043, 81920, 24, 70.17
2026/02/04 16:48:58.498, 0, 557, 81920, 25, 70.33
2026/02/04 16:49:28.498, 0, 4, 81920, 26, 59.85
2026/02/04 16:49:58.499, 0, 4, 81920, 24, 59.03
2026/02/04 16:50:28.501, 0, 557, 81920, 26, 70.70
2026/02/04 16:50:58.502, 97, 5809, 81920, 41, 305.82
2026/02/04 16:51:28.502, 0, 4, 81920, 24, 59.32
2026/02/04 16:51:58.503, 0, 3043, 81920, 25, 70.09
2026/02/04 16:52:28.504, 0, 557, 81920, 25, 70.70
2026/02/04 16:52:58.504, 0, 4, 81920, 27, 60.14
2026/02/04 16:53:28.505, 0, 4, 81920, 24, 59.32
2026/02/04 16:53:58.505, 0, 557, 81920, 26, 70.94
2026/02/04 16:54:28.506, 98, 5953, 81920, 41, 302.58
2026/02/04 16:54:58.506, 0, 4, 81920, 24, 59.32
2026/02/04 16:55:28.506, 100, 7213, 81920, 36, 313.62
2026/02/04 16:55:58.508, 0, 557, 81920, 25, 70.09
2026/02/04 16:56:28.509, 0, 4, 81920, 25, 59.54
2026/02/04 16:56:58.510, 0, 4, 81920, 24, 59.03
2026/02/04 16:57:28.511, 0, 4, 81920, 24, 59.03
2026/02/04 16:57:58.511, 91, 7425, 81920, 35, 233.00
2026/02/04 16:58:28.512, 0, 557, 81920, 25, 70.41
2026/02/04 16:58:58.512, 0, 4, 81920, 25, 59.61
2026/02/04 16:59:28.513, 0, 4, 81920, 24, 59.03
2026/02/04 16:59:58.514, 0, 557, 81920, 25, 70.70
2026/02/04 17:00:28.514, 98, 5991, 81920, 41, 281.27
2026/02/04 17:00:58.515, 0, 4, 81920, 24, 59.03
2026/02/04 17:01:28.515, 100, 7431, 81920, 36, 311.66
2026/02/04 17:01:58.515, 0, 557, 81920, 24, 70.17
2026/02/04 17:02:28.516, 0, 4, 81920, 25, 59.54
2026/02/04 17:02:58.517, 0, 4, 81920, 24, 59.03
2026/02/04 17:03:28.518, 0, 557, 81920, 26, 70.86
2026/02/04 17:03:58.518, 97, 6001, 81920, 40, 296.38
2026/02/04 17:04:28.519, 0, 4, 81920, 24, 59.32
2026/02/04 17:04:58.520, 0, 4, 81920, 23, 59.03
2026/02/04 17:05:28.521, 0, 557, 81920, 25, 70.33
2026/02/04 17:05:58.521, 91, 5941, 81920, 40, 310.83
2026/02/04 17:06:28.522, 0, 4, 81920, 23, 59.03
2026/02/04 17:06:58.522, 91, 7343, 81920, 35, 206.53
2026/02/04 17:07:28.523, 100, 5973, 81920, 35, 303.11
2026/02/04 17:07:58.524, 0, 4, 81920, 25, 59.32
2026/02/04 17:08:28.525, 0, 4, 81920, 23, 59.03
2026/02/04 17:08:58.525, 0, 557, 81920, 25, 70.33
2026/02/04 17:09:28.526, 97, 5961, 81920, 41, 297.20
2026/02/04 17:09:58.527, 0, 4, 81920, 23, 59.03
2026/02/04 17:10:28.527, 90, 7325, 81920, 34, 203.57
2026/02/04 17:10:58.528, 0, 557, 81920, 24, 70.17
2026/02/04 17:11:28.529, 0, 4, 81920, 25, 59.25
2026/02/04 17:11:58.529, 0, 4, 81920, 23, 58.78
2026/02/04 17:12:28.530, 0, 557, 81920, 25, 70.41
2026/02/04 17:12:58.531, 97, 5963, 81920, 41, 300.69
2026/02/04 17:13:28.532, 0, 4, 81920, 24, 59.03
2026/02/04 17:13:58.532, 95, 7237, 81920, 32, 305.00
2026/02/04 17:14:28.534, 0, 557, 81920, 24, 70.41
2026/02/04 17:14:58.534, 0, 4, 81920, 26, 59.61
2026/02/04 17:15:28.535, 0, 4, 81920, 23, 59.03
2026/02/04 17:15:58.536, 0, 557, 81920, 27, 79.57
2026/02/04 17:16:28.537, 97, 6081, 81920, 40, 306.06
2026/02/04 17:16:58.537, 0, 4, 81920, 24, 59.25
2026/02/04 17:17:28.538, 0, 4, 81920, 24, 59.03
2026/02/04 17:17:58.539, 0, 557, 81920, 25, 70.62
2026/02/04 17:18:28.539, 73, 5985, 81920, 36, 84.43
2026/02/04 17:18:58.540, 0, 4, 81920, 24, 59.25
2026/02/04 17:19:28.541, 0, 4, 81920, 24, 59.03
2026/02/04 17:19:58.541, 0, 4, 81920, 24, 59.03
2026/02/04 17:20:28.542, 0, 557, 81920, 26, 70.70
2026/02/04 17:20:58.543, 97, 6001, 81920, 41, 301.16
2026/02/04 17:21:28.544, 0, 4, 81920, 24, 59.32
2026/02/04 17:21:58.544, 3, 3043, 81920, 24, 71.45
2026/02/04 17:22:28.544, 0, 557, 81920, 25, 70.62
2026/02/04 17:22:58.545, 0, 4, 81920, 27, 60.07
2026/02/04 17:23:28.547, 0, 4, 81920, 24, 59.25
2026/02/04 17:23:58.548, 0, 557, 81920, 27, 70.94
2026/02/04 17:24:28.548, 97, 5975, 81920, 41, 305.82
2026/02/04 17:24:58.549, 0, 4, 81920, 25, 59.32
2026/02/04 17:25:28.550, 26, 2609, 81920, 24, 70.41
2026/02/04 17:25:58.551, 0, 557, 81920, 25, 70.41
2026/02/04 17:26:28.552, 0, 4, 81920, 27, 60.32
2026/02/04 17:26:58.554, 0, 4, 81920, 24, 59.32
2026/02/04 17:27:28.554, 86, 7291, 81920, 33, 114.46
2026/02/04 17:27:58.555, 97, 5939, 81920, 39, 304.64
2026/02/04 17:28:28.555, 0, 4, 81920, 25, 59.32
2026/02/04 17:28:58.556, 0, 4, 81920, 24, 58.96
2026/02/04 17:29:28.557, 0, 557, 81920, 25, 70.41
2026/02/04 17:29:58.558, 7, 6017, 81920, 32, 82.00
2026/02/04 17:30:28.559, 0, 4, 81920, 24, 59.03
2026/02/04 17:30:58.559, 91, 7343, 81920, 34, 208.71
2026/02/04 17:31:28.559, 0, 2697, 81920, 24, 70.33
2026/02/04 17:31:58.560, 0, 4, 81920, 25, 59.32
2026/02/04 17:32:28.561, 0, 4, 81920, 24, 59.03
2026/02/04 17:32:58.561, 0, 557, 81920, 25, 70.41
2026/02/04 17:33:28.562, 97, 5831, 81920, 41, 305.71
2026/02/04 17:33:58.563, 0, 4, 81920, 24, 59.03
2026/02/04 17:34:28.564, 0, 7265, 81920, 29, 173.27
2026/02/04 17:34:58.565, 0, 557, 81920, 25, 70.09
2026/02/04 17:35:28.566, 0, 4, 81920, 26, 59.61
2026/02/04 17:35:58.566, 0, 4, 81920, 24, 59.03
2026/02/04 17:36:28.567, 7, 7225, 81920, 28, 80.63
2026/02/04 17:36:58.568, 97, 5895, 81920, 39, 271.29
2026/02/04 17:37:28.569, 0, 4, 81920, 24, 59.32
2026/02/04 17:37:58.570, 0, 4, 81920, 24, 59.03
2026/02/04 17:38:28.570, 0, 557, 81920, 25, 70.41
2026/02/04 17:38:58.571, 97, 5953, 81920, 41, 306.00
2026/02/04 17:39:28.571, 0, 4, 81920, 24, 59.03
2026/02/04 17:39:58.572, 91, 7191, 81920, 34, 209.77
2026/02/04 17:40:28.572, 0, 557, 81920, 25, 70.41
2026/02/04 17:40:58.573, 0, 4, 81920, 25, 59.61
2026/02/04 17:41:28.577, 0, 4, 81920, 23, 59.03
2026/02/04 17:41:58.578, 0, 557, 81920, 25, 70.41
2026/02/04 17:42:28.579, 97, 5799, 81920, 41, 279.67
2026/02/04 17:42:58.580, 0, 4, 81920, 24, 58.96
2026/02/04 17:43:28.580, 0, 7093, 81920, 24, 70.09
2026/02/04 17:43:58.588, 0, 557, 81920, 24, 70.17
