timestamp,gpu_util_percent,memory_used_mb,memory_total_mb,temperature_c,power_draw_w
2026/02/10 17:41:47.779, 78, 3113, 81920, 31, 192.15
2026/02/10 17:42:17.780, 0, 4, 81920, 25, 57.91
2026/02/10 17:42:47.781, 0, 4, 81920, 25, 57.44
2026/02/10 17:43:17.782, 0, 557, 81920, 26, 68.49
2026/02/10 17:43:47.782, 0, 4, 81920, 26, 57.69
2026/02/10 17:44:17.783, 0, 4, 81920, 25, 57.44
2026/02/10 17:44:47.786, 0, 557, 81920, 26, 68.49
2026/02/10 17:45:17.786, 0, 519, 81920, 29, 69.85
2026/02/10 17:45:47.787, 0, 4, 81920, 25, 57.69
2026/02/10 17:46:17.788, 0, 557, 81920, 26, 68.41
2026/02/10 17:46:47.788, 55, 3159, 81920, 35, 82.68
2026/02/10 17:47:17.789, 0, 4, 81920, 25, 57.62
2026/02/10 17:47:47.790, 60, 3153, 81920, 31, 130.85
2026/02/10 17:48:17.790, 57, 3171, 81920, 29, 183.77
2026/02/10 17:48:47.791, 0, 4, 81920, 25, 57.91
2026/02/10 17:49:17.792, 0, 4, 81920, 25, 57.44
2026/02/10 17:49:47.793, 42, 3153, 81920, 29, 132.73
2026/02/10 17:50:17.797, 0, 557, 81920, 26, 68.04
2026/02/10 17:50:47.797, 0, 4, 81920, 25, 57.62
2026/02/10 17:51:17.798, 0, 4, 81920, 25, 57.44
2026/02/10 17:51:47.798, 0, 557, 81920, 26, 68.49
2026/02/10 17:52:17.799, 0, 4, 81920, 27, 58.22
2026/02/10 17:52:47.800, 0, 4, 81920, 25, 57.56
2026/02/10 17:53:17.801, 0, 557, 81920, 26, 68.57
2026/02/10 17:53:47.801, 6, 3159, 81920, 32, 78.90
2026/02/10 17:54:17.802, 0, 4, 81920, 25, 57.62
2026/02/10 17:54:47.803, 0, 557, 81920, 26, 68.33
2026/02/10 17:55:17.804, 96, 3181, 81920, 44, 181.31
2026/02/10 17:55:47.805, 0, 4, 81920, 25, 57.69
2026/02/10 17:56:17.805, 36, 557, 81920, 28, 69.47
2026/02/10 17:56:47.806, 96, 3121, 81920, 43, 258.44
2026/02/10 17:57:17.807, 0, 4, 81920, 25, 57.62
2026/02/10 17:57:47.808, 60, 3153, 81920, 31, 157.92
2026/02/10 17:58:17.808, 0, 2697, 81920, 25, 68.19
2026/02/10 17:58:47.809, 0, 4, 81920, 25, 57.56
2026/02/10 17:59:17.810, 58, 3119, 81920, 31, 149.56
2026/02/10 17:59:47.811, 78, 3123, 81920, 31, 185.37
2026/02/10 18:00:17.811, 0, 4, 81920, 25, 57.31
2026/02/10 18:00:47.812, 2, 2723, 81920, 25, 68.41
2026/02/10 18:01:17.813, 0, 557, 81920, 25, 68.49
2026/02/10 18:01:47.814, 0, 4, 81920, 25, 57.62
2026/02/10 18:02:17.814, 0, 4, 81920, 24, 57.69
2026/02/10 18:02:47.815, 0, 557, 81920, 25, 68.11
2026/02/10 18:03:17.816, 0, 4, 81920, 26, 57.91
2026/02/10 18:03:47.817, 0, 4, 81920, 24, 57.44
2026/02/10 18:04:17.817, 0, 557, 81920, 26, 68.57
2026/02/10 18:04:47.818, 95, 3167, 81920, 44, 280.37
2026/02/10 18:05:17.819, 0, 4, 81920, 25, 57.64
2026/02/10 18:05:47.819, 0, 4, 81920, 24, 57.71
2026/02/10 18:06:17.820, 0, 4, 81920, 24, 57.35
2026/02/10 18:06:47.820, 0, 557, 81920, 25, 68.19
2026/02/10 18:07:17.821, 0, 4, 81920, 25, 57.96
2026/02/10 18:07:47.822, 0, 4, 81920, 24, 57.64
2026/02/10 18:08:17.822, 0, 557, 81920, 26, 68.43
2026/02/10 18:08:47.823, 0, 4, 81920, 27, 58.11
2026/02/10 18:09:17.824, 0, 4, 81920, 24, 57.58
2026/02/10 18:09:47.825, 0, 557, 81920, 26, 68.43
2026/02/10 18:10:17.826, 7, 3161, 81920, 32, 78.90
2026/02/10 18:10:47.827, 0, 4, 81920, 25, 57.76
2026/02/10 18:11:17.827, 0, 557, 81920, 26, 69.10
2026/02/10 18:11:47.828, 95, 3125, 81920, 42, 166.19
2026/02/10 18:12:17.829, 0, 4, 81920, 25, 57.51
2026/02/10 18:12:47.833, 0, 557, 81920, 26, 68.49
2026/02/10 18:13:17.833, 96, 3167, 81920, 45, 284.87
2026/02/10 18:13:47.834, 0, 4, 81920, 25, 57.62
2026/02/10 18:14:17.834, 0, 557, 81920, 26, 68.73
2026/02/10 18:14:47.834, 96, 3107, 81920, 44, 231.36
2026/02/10 18:15:17.835, 0, 4, 81920, 25, 57.62
2026/02/10 18:15:47.836, 0, 557, 81920, 26, 68.65
2026/02/10 18:16:17.837, 95, 3129, 81920, 44, 276.40
2026/02/10 18:16:47.837, 0, 4, 81920, 25, 57.69
2026/02/10 18:17:17.838, 0, 557, 81920, 27, 68.41
2026/02/10 18:17:47.839, 96, 3121, 81920, 44, 263.85
2026/02/10 18:18:17.840, 0, 4, 81920, 25, 57.62
2026/02/10 18:18:47.840, 60, 3109, 81920, 32, 151.02
2026/02/10 18:19:17.841, 95, 3121, 81920, 41, 257.40
2026/02/10 18:19:47.842, 0, 4, 81920, 25, 57.62
2026/02/10 18:20:17.843, 59, 3087, 81920, 32, 143.50
2026/02/10 18:20:47.843, 95, 3097, 81920, 39, 268.43
