timestamp,gpu_util_percent,memory_used_mb,memory_total_mb,temperature_c,power_draw_w
2026/02/03 14:55:59.725, 90, 7767, 81920, 35, 215.41
2026/02/03 14:56:29.726, 100, 6307, 81920, 33, 295.02
2026/02/03 14:56:59.726, 0, 4, 81920, 24, 57.42
2026/02/03 14:57:29.727, 0, 4, 81920, 23, 57.42
2026/02/03 14:57:59.727, 0, 557, 81920, 25, 68.27
2026/02/03 14:58:29.728, 97, 6197, 81920, 42, 299.33
2026/02/03 14:58:59.728, 0, 4, 81920, 23, 57.71
2026/02/03 14:59:29.729, 100, 7627, 81920, 35, 302.05
2026/02/03 14:59:59.729, 0, 557, 81920, 24, 68.27
2026/02/03 15:00:29.730, 0, 4, 81920, 25, 57.71
2026/02/03 15:00:59.731, 0, 4, 81920, 23, 57.42
2026/02/03 15:01:29.732, 0, 557, 81920, 26, 77.18
2026/02/03 15:01:59.733, 97, 6083, 81920, 41, 300.98
2026/02/03 15:02:29.734, 0, 4, 81920, 23, 57.42
2026/02/03 15:02:59.734, 12, 1887, 81920, 23, 69.63
2026/02/03 15:03:29.734, 0, 557, 81920, 24, 67.98
2026/02/03 15:03:59.735, 6, 4, 81920, 27, 78.00
2026/02/03 15:04:29.736, 0, 4, 81920, 23, 57.42
2026/02/03 15:04:59.737, 0, 3043, 81920, 23, 67.98
2026/02/03 15:05:29.738, 0, 557, 81920, 23, 67.98
2026/02/03 15:05:59.739, 0, 4, 81920, 25, 57.71
2026/02/03 15:06:29.739, 0, 4, 81920, 23, 57.42
2026/02/03 15:06:59.740, 100, 7587, 81920, 35, 302.76
2026/02/03 15:07:29.747, 0, 557, 81920, 23, 68.27
2026/02/03 15:07:59.747, 0, 4, 81920, 24, 57.71
2026/02/03 15:08:29.748, 0, 4, 81920, 23, 57.42
2026/02/03 15:08:59.749, 0, 4, 81920, 23, 57.42
2026/02/03 15:09:29.750, 0, 557, 81920, 25, 68.51
2026/02/03 15:09:59.751, 98, 6137, 81920, 42, 252.40
2026/02/03 15:10:29.751, 0, 4, 81920, 23, 57.42
2026/02/03 15:10:59.752, 0, 2609, 81920, 23, 67.98
2026/02/03 15:11:29.753, 0, 557, 81920, 24, 68.27
2026/02/03 15:11:59.754, 0, 4, 81920, 26, 57.96
2026/02/03 15:12:29.755, 0, 4, 81920, 23, 57.42
2026/02/03 15:12:59.755, 92, 7511, 81920, 35, 211.91
2026/02/03 15:13:29.756, 97, 6117, 81920, 40, 281.60
2026/02/03 15:13:59.756, 0, 4, 81920, 23, 57.71
2026/02/03 15:14:29.757, 0, 4, 81920, 22, 57.28
2026/02/03 15:14:59.757, 0, 557, 81920, 24, 68.27
2026/02/03 15:15:29.757, 97, 6197, 81920, 42, 290.67
2026/02/03 15:15:59.758, 0, 4, 81920, 23, 57.35
2026/02/03 15:16:29.759, 90, 7461, 81920, 35, 201.38
2026/02/03 15:16:59.760, 0, 557, 81920, 24, 68.27
2026/02/03 15:17:29.761, 0, 4, 81920, 24, 57.71
2026/02/03 15:17:59.761, 0, 4, 81920, 23, 57.42
2026/02/03 15:18:29.762, 0, 4, 81920, 23, 57.13
2026/02/03 15:18:59.763, 0, 4, 81920, 23, 57.13
2026/02/03 15:19:29.764, 0, 557, 81920, 24, 68.27
2026/02/03 15:19:59.764, 6, 555, 81920, 29, 80.34
2026/02/03 15:20:29.765, 0, 4, 81920, 23, 57.42
2026/02/03 15:20:59.766, 90, 7355, 81920, 35, 207.35
2026/02/03 15:21:29.766, 100, 5979, 81920, 37, 294.20
2026/02/03 15:21:59.766, 0, 4, 81920, 24, 57.42
2026/02/03 15:22:29.767, 0, 4, 81920, 23, 57.42
2026/02/03 15:22:59.768, 0, 557, 81920, 25, 68.51
2026/02/03 15:23:29.769, 97, 6043, 81920, 42, 296.38
2026/02/03 15:23:59.769, 0, 4, 81920, 23, 57.42
2026/02/03 15:24:29.770, 0, 4, 81920, 23, 57.42
2026/02/03 15:24:59.770, 0, 557, 81920, 24, 68.27
2026/02/03 15:25:29.771, 0, 4, 81920, 28, 77.91
2026/02/03 15:25:59.829, 0, 4, 81920, 23, 57.51
2026/02/03 15:26:29.829, 91, 7491, 81920, 36, 190.31
2026/02/03 15:26:59.829, 100, 6105, 81920, 38, 288.82
2026/02/03 15:27:29.830, 0, 4, 81920, 23, 57.31
2026/02/03 15:27:59.830, 0, 4, 81920, 23, 57.44
2026/02/03 15:28:29.831, 0, 557, 81920, 24, 68.41
2026/02/03 15:28:59.832, 98, 6133, 81920, 43, 300.93
2026/02/03 15:29:29.833, 0, 4, 81920, 23, 57.69
2026/02/03 15:29:59.833, 92, 7425, 81920, 35, 218.78
2026/02/03 15:30:29.834, 100, 6055, 81920, 34, 294.02
2026/02/03 15:30:59.834, 0, 4, 81920, 24, 57.69
2026/02/03 15:31:29.835, 0, 4, 81920, 23, 57.44
2026/02/03 15:31:59.835, 0, 557, 81920, 24, 68.49
2026/02/03 15:32:29.836, 98, 6117, 81920, 43, 289.16
2026/02/03 15:32:59.836, 0, 4, 81920, 23, 57.71
2026/02/03 15:33:29.836, 90, 7531, 81920, 34, 213.27
2026/02/03 15:33:59.837, 0, 557, 81920, 24, 67.74
2026/02/03 15:34:29.838, 0, 4, 81920, 24, 57.71
2026/02/03 15:34:59.839, 0, 4, 81920, 23, 57.35
2026/02/03 15:35:29.839, 0, 557, 81920, 25, 68.73
2026/02/03 15:35:59.840, 98, 6115, 81920, 42, 284.80
2026/02/03 15:36:29.841, 0, 4, 81920, 23, 57.71
2026/02/03 15:36:59.841, 0, 3043, 81920, 23, 68.19
2026/02/03 15:37:29.842, 0, 557, 81920, 24, 68.27
2026/02/03 15:37:59.843, 0, 4, 81920, 25, 57.96
2026/02/03 15:38:29.844, 0, 4, 81920, 23, 57.71
2026/02/03 15:38:59.845, 0, 557, 81920, 25, 68.27
2026/02/03 15:39:29.845, 97, 6137, 81920, 41, 295.85
2026/02/03 15:39:59.846, 0, 4, 81920, 23, 57.35
2026/02/03 15:40:29.846, 2, 907, 81920, 23, 68.57
2026/02/03 15:40:59.847, 0, 557, 81920, 24, 68.27
2026/02/03 15:41:29.847, 0, 4, 81920, 27, 67.36
2026/02/03 15:41:59.852, 0, 4, 81920, 23, 57.22
2026/02/03 15:42:29.853, 6, 7465, 81920, 27, 77.91
2026/02/03 15:42:59.853, 97, 6085, 81920, 41, 290.08
2026/02/03 15:43:29.854, 0, 4, 81920, 24, 57.42
2026/02/03 15:43:59.855, 0, 4, 81920, 23, 57.71
2026/02/03 15:44:29.856, 0, 4, 81920, 23, 57.42
2026/02/03 15:44:59.857, 0, 4, 81920, 23, 57.42
2026/02/03 15:45:29.857, 0, 557, 81920, 24, 68.51
2026/02/03 15:45:59.857, 97, 6179, 81920, 41, 282.09
2026/02/03 15:46:29.858, 0, 4, 81920, 23, 57.42
2026/02/03 15:46:59.859, 92, 7409, 81920, 36, 197.36
2026/02/03 15:47:29.859, 71, 6043, 81920, 32, 300.69
2026/02/03 15:47:59.860, 0, 4, 81920, 24, 57.42
2026/02/03 15:48:29.861, 0, 4, 81920, 23, 57.71
2026/02/03 15:48:59.861, 0, 557, 81920, 24, 68.19
2026/02/03 15:49:29.895, 97, 6085, 81920, 43, 300.87
2026/02/03 15:49:59.895, 0, 4, 81920, 23, 57.64
2026/02/03 15:50:29.895, 92, 7481, 81920, 35, 203.92
2026/02/03 15:50:59.897, 0, 557, 81920, 24, 68.27
2026/02/03 15:51:29.898, 0, 4, 81920, 24, 57.64
2026/02/03 15:51:59.898, 0, 4, 81920, 22, 57.28
2026/02/03 15:52:29.899, 0, 557, 81920, 25, 68.43
2026/02/03 15:52:59.900, 97, 6005, 81920, 42, 298.80
2026/02/03 15:53:29.901, 0, 4, 81920, 23, 57.42
2026/02/03 15:53:59.901, 13, 2533, 81920, 23, 69.05
2026/02/03 15:54:29.902, 0, 557, 81920, 24, 67.98
2026/02/03 15:54:59.902, 0, 4, 81920, 26, 68.73
2026/02/03 15:55:29.903, 0, 4, 81920, 23, 57.42
2026/02/03 15:55:59.904, 91, 7427, 81920, 35, 189.72
2026/02/03 15:56:29.905, 100, 6069, 81920, 37, 287.47
2026/02/03 15:56:59.906, 0, 4, 81920, 23, 57.71
2026/02/03 15:57:29.906, 0, 4, 81920, 22, 57.42
2026/02/03 15:57:59.907, 0, 557, 81920, 25, 68.27
2026/02/03 15:58:29.908, 97, 6103, 81920, 41, 293.99
2026/02/03 15:58:59.908, 0, 4, 81920, 23, 57.13
2026/02/03 15:59:29.908, 0, 4, 81920, 22, 57.35
2026/02/03 15:59:59.909, 0, 557, 81920, 24, 68.19
2026/02/03 16:00:29.910, 0, 519, 81920, 28, 77.76
2026/02/03 16:00:59.911, 0, 4, 81920, 23, 57.42
2026/02/03 16:01:29.912, 91, 7531, 81920, 35, 196.07
2026/02/03 16:01:59.912, 0, 2697, 81920, 23, 68.03
2026/02/03 16:02:29.912, 0, 4, 81920, 24, 57.42
2026/02/03 16:02:59.913, 0, 4, 81920, 22, 57.42
2026/02/03 16:03:29.914, 0, 557, 81920, 24, 68.19
2026/02/03 16:03:59.914, 98, 6007, 81920, 42, 292.06
2026/02/03 16:04:29.915, 0, 4, 81920, 22, 57.42
2026/02/03 16:04:59.916, 92, 7493, 81920, 34, 210.06
2026/02/03 16:05:29.917, 100, 6115, 81920, 33, 320.27
2026/02/03 16:05:59.917, 0, 4, 81920, 24, 57.71
2026/02/03 16:06:29.918, 0, 4, 81920, 23, 57.42
2026/02/03 16:06:59.919, 0, 557, 81920, 25, 68.27
2026/02/03 16:07:29.919, 97, 6185, 81920, 42, 256.18
2026/02/03 16:07:59.920, 0, 4, 81920, 23, 57.71
2026/02/03 16:08:29.921, 0, 4, 81920, 23, 57.42
2026/02/03 16:08:59.921, 0, 557, 81920, 24, 68.51
2026/02/03 16:09:29.922, 0, 555, 81920, 29, 77.91
2026/02/03 16:09:59.923, 0, 4, 81920, 23, 57.42
2026/02/03 16:10:29.924, 0, 4, 81920, 23, 57.13
2026/02/03 16:10:59.924, 0, 4, 81920, 23, 57.13
2026/02/03 16:11:29.925, 0, 557, 81920, 27, 77.20
2026/02/03 16:11:59.925, 97, 6007, 81920, 41, 300.69
2026/02/03 16:12:29.926, 0, 4, 81920, 24, 57.42
2026/02/03 16:12:59.926, 0, 4, 81920, 23, 57.28
2026/02/03 16:13:29.927, 0, 557, 81920, 24, 68.27
2026/02/03 16:13:59.927, 6, 6065, 81920, 31, 79.18
2026/02/03 16:14:29.932, 0, 4, 81920, 23, 57.51
2026/02/03 16:14:59.933, 92, 7475, 81920, 35, 209.24
2026/02/03 16:15:29.934, 100, 6085, 81920, 32, 289.89
2026/02/03 16:15:59.934, 0, 4, 81920, 24, 57.71
2026/02/03 16:16:29.938, 0, 4, 81920, 23, 57.42
2026/02/03 16:16:59.939, 0, 557, 81920, 24, 67.98
2026/02/03 16:17:29.940, 97, 5939, 81920, 42, 292.55
2026/02/03 16:17:59.941, 0, 4, 81920, 23, 57.71
2026/02/03 16:18:29.941, 0, 3043, 81920, 23, 67.98
2026/02/03 16:18:59.943, 0, 557, 81920, 24, 68.27
2026/02/03 16:19:29.944, 0, 4, 81920, 25, 57.96
2026/02/03 16:19:59.950, 0, 4, 81920, 23, 57.42
2026/02/03 16:20:29.951, 90, 7323, 81920, 36, 223.25
2026/02/03 16:20:59.951, 30, 5963, 81920, 29, 236.25
2026/02/03 16:21:29.952, 0, 4, 81920, 24, 57.71
2026/02/03 16:21:59.953, 0, 4, 81920, 23, 57.13
2026/02/03 16:22:29.954, 27, 7413, 81920, 28, 149.48
2026/02/03 16:22:59.954, 0, 557, 81920, 23, 68.03
2026/02/03 16:23:29.955, 0, 4, 81920, 25, 57.71
2026/02/03 16:23:59.955, 0, 4, 81920, 23, 57.42
2026/02/03 16:24:29.956, 0, 557, 81920, 26, 77.38
2026/02/03 16:24:59.956, 97, 6053, 81920, 41, 287.47
2026/02/03 16:25:29.957, 0, 4, 81920, 23, 57.71
2026/02/03 16:25:59.957, 0, 4, 81920, 23, 57.35
2026/02/03 16:26:29.958, 0, 557, 81920, 24, 68.27
2026/02/03 16:26:59.959, 7, 555, 81920, 29, 81.17
2026/02/03 16:27:29.960, 0, 4, 81920, 23, 57.71
2026/02/03 16:27:59.960, 91, 7291, 81920, 36, 223.55
2026/02/03 16:28:29.962, 100, 5939, 81920, 38, 278.55
2026/02/03 16:28:59.962, 0, 4, 81920, 24, 57.71
2026/02/03 16:29:29.963, 0, 4, 81920, 23, 57.42
2026/02/03 16:29:59.964, 0, 557, 81920, 24, 68.27
2026/02/03 16:30:29.964, 0, 555, 81920, 28, 77.64
2026/02/03 16:30:59.965, 0, 4, 81920, 23, 57.44
2026/02/03 16:31:29.965, 7, 7381, 81920, 27, 77.64
2026/02/03 16:31:59.966, 97, 6019, 81920, 40, 295.29
2026/02/03 16:32:29.967, 0, 4, 81920, 24, 57.69
2026/02/03 16:32:59.968, 0, 4, 81920, 23, 57.51
2026/02/03 16:33:29.968, 0, 557, 81920, 24, 68.51
2026/02/03 16:33:59.969, 0, 519, 81920, 28, 77.93
2026/02/03 16:34:29.970, 0, 4, 81920, 23, 57.44
2026/02/03 16:34:59.970, 0, 557, 81920, 26, 77.11
2026/02/03 16:35:29.970, 97, 6043, 81920, 40, 295.52
2026/02/03 16:35:59.971, 0, 4, 81920, 23, 57.64
2026/02/03 16:36:29.972, 0, 4, 81920, 23, 57.71
2026/02/03 16:36:59.972, 0, 557, 81920, 24, 68.81
2026/02/03 16:37:29.973, 97, 6085, 81920, 43, 277.37
2026/02/03 16:37:59.974, 0, 4, 81920, 23, 57.71
2026/02/03 16:38:29.975, 0, 4, 81920, 23, 57.71
2026/02/03 16:38:59.975, 0, 4, 81920, 23, 57.42
2026/02/03 16:39:29.976, 7, 7259, 81920, 27, 77.67
2026/02/03 16:39:59.976, 97, 5925, 81920, 40, 280.73
2026/02/03 16:40:29.977, 0, 4, 81920, 23, 57.35
2026/02/03 16:40:59.978, 0, 4, 81920, 22, 57.13
2026/02/03 16:41:29.979, 0, 557, 81920, 24, 68.51
2026/02/03 16:41:59.980, 97, 5969, 81920, 41, 293.32
2026/02/03 16:42:29.980, 0, 4, 81920, 23, 57.13
2026/02/03 16:42:59.981, 90, 7293, 81920, 35, 206.82
2026/02/03 16:43:29.981, 100, 5941, 81920, 37, 300.44
2026/02/03 16:43:59.982, 0, 4, 81920, 23, 57.42
2026/02/03 16:44:29.983, 0, 4, 81920, 22, 57.42
2026/02/03 16:44:59.984, 0, 557, 81920, 24, 67.74
2026/02/03 16:45:29.984, 97, 5895, 81920, 42, 269.69
2026/02/03 16:45:59.985, 0, 4, 81920, 23, 57.42
2026/02/03 16:46:29.986, 100, 7301, 81920, 36, 302.33
2026/02/03 16:46:59.987, 0, 557, 81920, 23, 68.19
2026/02/03 16:47:29.988, 0, 4, 81920, 24, 57.71
2026/02/03 16:47:59.988, 0, 4, 81920, 22, 57.35
2026/02/03 16:48:29.989, 0, 557, 81920, 25, 68.51
2026/02/03 16:48:59.989, 97, 6017, 81920, 41, 283.15
2026/02/03 16:49:29.990, 0, 4, 81920, 23, 57.42
2026/02/03 16:49:59.991, 3, 3041, 81920, 23, 68.73
2026/02/03 16:50:29.991, 0, 557, 81920, 24, 67.74
2026/02/03 16:50:59.992, 0, 4, 81920, 26, 57.96
2026/02/03 16:51:29.993, 0, 4, 81920, 23, 57.42
2026/02/03 16:51:59.994, 67, 557, 81920, 26, 77.09
2026/02/03 16:52:29.994, 97, 5955, 81920, 40, 283.44
2026/02/03 16:52:59.995, 0, 4, 81920, 23, 57.71
