timestamp,gpu_util_percent,memory_used_mb,memory_total_mb,temperature_c,power_draw_w
2026/02/03 14:15:59.648, 83, 3541, 81920, 34, 245.12
2026/02/03 14:16:29.648, 0, 4, 81920, 24, 59.03
2026/02/03 14:16:59.649, 18, 2067, 81920, 24, 71.53
2026/02/03 14:17:29.651, 0, 557, 81920, 24, 69.87
2026/02/03 14:17:59.652, 0, 4, 81920, 24, 59.03
2026/02/03 14:18:29.652, 0, 4, 81920, 23, 59.03
2026/02/03 14:18:59.653, 0, 557, 81920, 24, 70.17
2026/02/03 14:19:29.654, 0, 4, 81920, 25, 59.32
2026/02/03 14:19:59.655, 0, 4, 81920, 24, 58.89
2026/02/03 14:20:29.655, 0, 557, 81920, 24, 70.46
2026/02/03 14:20:59.656, 0, 4, 81920, 25, 59.32
2026/02/03 14:21:29.657, 0, 4, 81920, 24, 59.03
2026/02/03 14:21:59.657, 0, 557, 81920, 25, 70.17
2026/02/03 14:22:29.658, 0, 4, 81920, 25, 59.11
2026/02/03 14:22:59.659, 0, 4, 81920, 24, 59.03
2026/02/03 14:23:29.660, 0, 557, 81920, 24, 70.09
2026/02/03 14:23:59.660, 0, 4, 81920, 25, 59.40
2026/02/03 14:24:29.661, 0, 4, 81920, 24, 58.76
2026/02/03 14:24:59.662, 0, 557, 81920, 25, 70.09
2026/02/03 14:25:29.662, 0, 4, 81920, 26, 59.57
2026/02/03 14:25:59.663, 0, 4, 81920, 23, 59.04
2026/02/03 14:26:29.664, 0, 557, 81920, 24, 70.09
2026/02/03 14:26:59.665, 0, 4, 81920, 25, 59.37
2026/02/03 14:27:29.665, 0, 4, 81920, 24, 59.11
2026/02/03 14:27:59.666, 0, 557, 81920, 24, 70.21
2026/02/03 14:28:29.667, 0, 4, 81920, 25, 59.61
2026/02/03 14:28:59.667, 0, 4, 81920, 24, 59.03
2026/02/03 14:29:29.668, 0, 557, 81920, 24, 70.17
2026/02/03 14:29:59.668, 0, 4, 81920, 25, 59.32
2026/02/03 14:30:29.669, 0, 4, 81920, 23, 59.11
2026/02/03 14:30:59.671, 0, 4, 81920, 23, 59.03
2026/02/03 14:31:29.671, 0, 557, 81920, 24, 70.41
2026/02/03 14:31:59.672, 0, 4, 81920, 26, 59.85
2026/02/03 14:32:29.675, 0, 4, 81920, 23, 59.03
2026/02/03 14:32:59.675, 0, 557, 81920, 25, 70.17
2026/02/03 14:33:29.676, 6, 3537, 81920, 29, 81.90
2026/02/03 14:33:59.677, 0, 4, 81920, 23, 59.03
2026/02/03 14:34:29.677, 44, 557, 81920, 26, 79.36
2026/02/03 14:34:59.678, 95, 3541, 81920, 38, 277.24
2026/02/03 14:35:29.678, 0, 4, 81920, 24, 59.03
2026/02/03 14:35:59.679, 62, 3531, 81920, 30, 149.37
2026/02/03 14:36:29.680, 96, 3541, 81920, 37, 289.89
2026/02/03 14:36:59.680, 0, 4, 81920, 24, 59.18
2026/02/03 14:37:29.681, 0, 2723, 81920, 24, 70.17
2026/02/03 14:37:59.681, 0, 557, 81920, 25, 70.41
2026/02/03 14:38:29.682, 0, 4, 81920, 24, 59.32
2026/02/03 14:38:59.682, 0, 4, 81920, 24, 58.89
2026/02/03 14:39:29.683, 0, 557, 81920, 25, 69.93
2026/02/03 14:39:59.683, 0, 4, 81920, 25, 59.32
2026/02/03 14:40:29.684, 0, 4, 81920, 24, 59.03
2026/02/03 14:40:59.684, 0, 557, 81920, 25, 70.41
2026/02/03 14:41:29.685, 0, 4, 81920, 26, 59.64
2026/02/03 14:41:59.686, 0, 4, 81920, 24, 59.03
2026/02/03 14:42:29.687, 0, 557, 81920, 25, 70.25
2026/02/03 14:42:59.687, 3, 4, 81920, 27, 70.94
2026/02/03 14:43:29.688, 0, 4, 81920, 24, 59.03
2026/02/03 14:43:59.689, 62, 3521, 81920, 30, 150.72
2026/02/03 14:44:29.690, 96, 3533, 81920, 37, 286.40
2026/02/03 14:44:59.691, 0, 4, 81920, 24, 59.11
2026/02/03 14:45:29.691, 38, 3519, 81920, 26, 147.83
2026/02/03 14:45:59.692, 0, 557, 81920, 25, 70.41
2026/02/03 14:46:29.692, 0, 4, 81920, 24, 59.32
2026/02/03 14:46:59.693, 0, 4, 81920, 24, 59.03
2026/02/03 14:47:29.694, 61, 3521, 81920, 29, 134.20
2026/02/03 14:47:59.694, 85, 3533, 81920, 31, 261.23
2026/02/03 14:48:29.695, 0, 4, 81920, 24, 59.11
2026/02/03 14:48:59.696, 61, 3505, 81920, 29, 157.48
2026/02/03 14:49:29.696, 50, 3511, 81920, 27, 157.06
2026/02/03 14:49:59.697, 0, 4, 81920, 24, 59.03
2026/02/03 14:50:29.698, 0, 2649, 81920, 24, 70.17
2026/02/03 14:50:59.698, 0, 557, 81920, 24, 70.17
2026/02/03 14:51:29.699, 0, 4, 81920, 25, 59.18
2026/02/03 14:51:59.700, 0, 4, 81920, 24, 58.82
2026/02/03 14:52:29.701, 0, 557, 81920, 25, 70.17
2026/02/03 14:52:59.702, 0, 4, 81920, 25, 59.61
2026/02/03 14:53:29.703, 0, 4, 81920, 24, 59.03
2026/02/03 14:53:59.704, 0, 557, 81920, 25, 70.94
2026/02/03 14:54:29.704, 96, 3541, 81920, 38, 276.42
2026/02/03 14:54:59.704, 0, 4, 81920, 24, 59.03
2026/02/03 14:55:29.705, 1, 2671, 81920, 24, 70.17
2026/02/03 14:55:59.706, 0, 557, 81920, 24, 70.25
2026/02/03 14:56:29.707, 0, 4, 81920, 24, 59.11
2026/02/03 14:56:59.708, 0, 4, 81920, 23, 59.03
2026/02/03 14:57:29.709, 0, 557, 81920, 24, 70.17
2026/02/03 14:57:59.710, 0, 4, 81920, 25, 59.32
2026/02/03 14:58:29.713, 0, 4, 81920, 24, 58.89
2026/02/03 14:58:59.714, 0, 557, 81920, 25, 70.41
2026/02/03 14:59:29.714, 0, 4, 81920, 25, 59.40
2026/02/03 14:59:59.715, 0, 4, 81920, 24, 59.03
2026/02/03 15:00:29.716, 0, 557, 81920, 25, 70.41
2026/02/03 15:00:59.717, 0, 4, 81920, 25, 59.32
2026/02/03 15:01:29.717, 0, 4, 81920, 24, 59.03
2026/02/03 15:01:59.718, 0, 19, 81920, 23, 58.82
2026/02/03 15:02:29.718, 0, 557, 81920, 24, 70.17
2026/02/03 15:02:59.719, 0, 4, 81920, 24, 59.32
2026/02/03 15:03:29.720, 0, 4, 81920, 23, 59.03
2026/02/03 15:03:59.721, 0, 557, 81920, 24, 70.33
2026/02/03 15:04:29.721, 0, 4, 81920, 24, 59.32
2026/02/03 15:04:59.722, 0, 4, 81920, 23, 59.03
2026/02/03 15:05:29.723, 0, 557, 81920, 24, 70.17
2026/02/03 15:05:59.723, 0, 4, 81920, 26, 59.61
2026/02/03 15:06:29.724, 0, 4, 81920, 23, 59.03
2026/02/03 15:06:59.725, 61, 3521, 81920, 28, 140.75
2026/02/03 15:07:29.725, 12, 2697, 81920, 24, 69.87
2026/02/03 15:07:59.726, 0, 4, 81920, 24, 59.03
2026/02/03 15:08:29.727, 0, 4, 81920, 23, 59.03
2026/02/03 15:08:59.727, 7, 2609, 81920, 24, 69.79
2026/02/03 15:09:29.728, 0, 557, 81920, 24, 70.09
2026/02/03 15:09:59.728, 0, 4, 81920, 24, 59.11
2026/02/03 15:10:29.728, 0, 4, 81920, 24, 59.03
2026/02/03 15:10:59.729, 0, 557, 81920, 25, 70.17
2026/02/03 15:11:29.730, 0, 4, 81920, 25, 59.61
2026/02/03 15:11:59.731, 0, 4, 81920, 24, 59.03
2026/02/03 15:12:29.735, 0, 557, 81920, 25, 70.41
2026/02/03 15:12:59.736, 6, 3535, 81920, 30, 82.68
2026/02/03 15:13:29.736, 0, 4, 81920, 24, 58.82
2026/02/03 15:13:59.737, 0, 557, 81920, 25, 70.70
2026/02/03 15:14:29.738, 96, 3519, 81920, 38, 234.10
2026/02/03 15:14:59.739, 0, 4, 81920, 24, 59.03
2026/02/03 15:15:29.739, 60, 3161, 81920, 29, 137.42
2026/02/03 15:15:59.740, 76, 3181, 81920, 29, 191.09
2026/02/03 15:16:29.741, 0, 4, 81920, 24, 59.18
2026/02/03 15:16:59.742, 0, 3475, 81920, 24, 70.17
2026/02/03 15:17:29.743, 0, 557, 81920, 25, 70.17
2026/02/03 15:17:59.744, 0, 4, 81920, 24, 59.32
2026/02/03 15:18:29.744, 0, 4, 81920, 24, 59.03
2026/02/03 15:18:59.745, 0, 2723, 81920, 24, 69.87
2026/02/03 15:19:29.746, 0, 557, 81920, 24, 70.17
2026/02/03 15:19:59.747, 0, 4, 81920, 24, 59.25
2026/02/03 15:20:29.747, 0, 4, 81920, 23, 59.03
2026/02/03 15:20:59.753, 0, 557, 81920, 24, 70.01
2026/02/03 15:21:29.754, 0, 4, 81920, 24, 59.11
2026/02/03 15:21:59.754, 0, 4, 81920, 24, 58.96
2026/02/03 15:22:29.755, 0, 557, 81920, 25, 70.17
2026/02/03 15:22:59.755, 0, 4, 81920, 26, 59.61
2026/02/03 15:23:29.756, 0, 4, 81920, 24, 58.82
2026/02/03 15:23:59.757, 0, 557, 81920, 25, 70.62
2026/02/03 15:24:29.758, 6, 3535, 81920, 31, 83.60
2026/02/03 15:24:59.758, 0, 4, 81920, 24, 59.32
2026/02/03 15:25:29.759, 7, 3529, 81920, 26, 79.81
2026/02/03 15:25:59.760, 96, 3541, 81920, 37, 233.83
2026/02/03 15:26:29.764, 0, 4, 81920, 24, 58.89
2026/02/03 15:26:59.765, 0, 557, 81920, 26, 79.62
2026/02/03 15:27:29.766, 97, 3519, 81920, 38, 289.65
2026/02/03 15:27:59.766, 0, 4, 81920, 24, 59.04
2026/02/03 15:28:29.767, 60, 3521, 81920, 29, 140.06
2026/02/03 15:28:59.767, 96, 3533, 81920, 35, 242.37
2026/02/03 15:29:29.767, 0, 4, 81920, 24, 59.04
2026/02/03 15:29:59.768, 62, 3531, 81920, 29, 161.79
2026/02/03 15:30:29.768, 84, 3535, 81920, 31, 260.53
2026/02/03 15:30:59.769, 0, 4, 81920, 24, 59.04
2026/02/03 15:31:29.771, 0, 4, 81920, 24, 59.04
2026/02/03 15:31:59.771, 0, 557, 81920, 26, 79.73
2026/02/03 15:32:29.772, 96, 3533, 81920, 38, 280.03
2026/02/03 15:32:59.773, 0, 4, 81920, 24, 59.32
2026/02/03 15:33:29.774, 0, 557, 81920, 25, 70.46
2026/02/03 15:33:59.775, 96, 3531, 81920, 38, 276.95
2026/02/03 15:34:29.776, 0, 4, 81920, 24, 59.03
2026/02/03 15:34:59.776, 2, 2683, 81920, 24, 70.09
2026/02/03 15:35:29.777, 0, 557, 81920, 24, 70.33
2026/02/03 15:35:59.778, 0, 4, 81920, 24, 59.11
2026/02/03 15:36:29.778, 0, 4, 81920, 24, 59.03
2026/02/03 15:36:59.779, 0, 557, 81920, 24, 70.33
2026/02/03 15:37:29.780, 0, 4, 81920, 26, 59.85
2026/02/03 15:37:59.781, 0, 4, 81920, 23, 58.96
2026/02/03 15:38:29.781, 0, 557, 81920, 25, 70.62
2026/02/03 15:38:59.781, 96, 3533, 81920, 38, 276.92
2026/02/03 15:39:29.782, 0, 4, 81920, 24, 59.04
2026/02/03 15:39:59.783, 7, 3505, 81920, 26, 79.81
2026/02/03 15:40:29.784, 96, 3517, 81920, 37, 245.95
2026/02/03 15:40:59.784, 0, 4, 81920, 24, 58.96
2026/02/03 15:41:29.785, 7, 3531, 81920, 26, 79.81
2026/02/03 15:41:59.786, 96, 3541, 81920, 37, 274.53
2026/02/03 15:42:29.787, 0, 4, 81920, 24, 58.96
2026/02/03 15:42:59.788, 33, 3507, 81920, 28, 132.42
2026/02/03 15:43:29.788, 20, 2459, 81920, 25, 71.69
2026/02/03 15:43:59.789, 0, 4, 81920, 24, 59.25
2026/02/03 15:44:29.790, 0, 2723, 81920, 24, 70.09
2026/02/03 15:44:59.791, 0, 557, 81920, 25, 70.09
2026/02/03 15:45:29.792, 0, 4, 81920, 24, 59.32
2026/02/03 15:45:59.793, 0, 4, 81920, 24, 59.11
2026/02/03 15:46:29.793, 0, 557, 81920, 25, 70.33
2026/02/03 15:46:59.794, 0, 4, 81920, 25, 59.47
2026/02/03 15:47:29.795, 0, 4, 81920, 24, 59.04
2026/02/03 15:47:59.799, 0, 4, 81920, 24, 59.03
2026/02/03 15:48:29.800, 0, 557, 81920, 25, 70.33
2026/02/03 15:48:59.800, 1, 519, 81920, 28, 71.16
2026/02/03 15:49:29.807, 0, 4, 81920, 24, 59.04
2026/02/03 15:49:59.808, 63, 3497, 81920, 30, 137.83
2026/02/03 15:50:29.809, 96, 3509, 81920, 37, 237.06
2026/02/03 15:50:59.810, 0, 4, 81920, 24, 59.03
2026/02/03 15:51:29.810, 62, 3519, 81920, 29, 160.01
2026/02/03 15:51:59.811, 84, 3525, 81920, 31, 197.36
2026/02/03 15:52:29.812, 0, 4, 81920, 24, 59.03
2026/02/03 15:52:59.812, 7, 2609, 81920, 24, 69.93
2026/02/03 15:53:29.813, 0, 557, 81920, 24, 70.09
2026/02/03 15:53:59.814, 0, 4, 81920, 24, 59.25
2026/02/03 15:54:29.814, 0, 4, 81920, 23, 59.03
2026/02/03 15:54:59.815, 0, 557, 81920, 24, 70.33
2026/02/03 15:55:29.816, 0, 4, 81920, 25, 59.32
2026/02/03 15:55:59.817, 0, 4, 81920, 23, 58.89
2026/02/03 15:56:29.817, 0, 557, 81920, 25, 70.17
2026/02/03 15:56:59.818, 0, 555, 81920, 28, 71.16
2026/02/03 15:57:29.819, 0, 4, 81920, 23, 58.96
2026/02/03 15:57:59.819, 0, 557, 81920, 25, 70.33
2026/02/03 15:58:29.820, 96, 3517, 81920, 38, 278.93
2026/02/03 15:58:59.821, 0, 4, 81920, 23, 59.03
2026/02/03 15:59:29.821, 49, 3519, 81920, 28, 165.16
2026/02/03 15:59:59.822, 0, 557, 81920, 24, 69.79
2026/02/03 16:00:29.823, 0, 4, 81920, 24, 59.03
2026/02/03 16:00:59.823, 0, 4, 81920, 23, 58.96
2026/02/03 16:01:29.823, 62, 3505, 81920, 29, 138.04
2026/02/03 16:01:59.824, 96, 3517, 81920, 35, 240.81
2026/02/03 16:02:29.824, 0, 4, 81920, 24, 58.96
2026/02/03 16:02:59.825, 24, 2609, 81920, 24, 70.09
2026/02/03 16:03:29.826, 0, 557, 81920, 24, 69.79
2026/02/03 16:03:59.827, 0, 4, 81920, 24, 59.11
2026/02/03 16:04:29.828, 1, 2677, 81920, 24, 70.70
2026/02/03 16:04:59.829, 0, 557, 81920, 24, 70.01
2026/02/03 16:05:29.829, 0, 4, 81920, 24, 59.11
2026/02/03 16:05:59.830, 0, 4, 81920, 23, 59.03
2026/02/03 16:06:29.834, 0, 557, 81920, 24, 70.41
2026/02/03 16:06:59.835, 0, 4, 81920, 25, 59.25
2026/02/03 16:07:29.835, 0, 4, 81920, 24, 59.11
2026/02/03 16:07:59.836, 0, 557, 81920, 25, 70.09
2026/02/03 16:08:29.836, 0, 4, 81920, 25, 59.32
2026/02/03 16:08:59.837, 0, 4, 81920, 24, 58.96
2026/02/03 16:09:29.837, 0, 557, 81920, 25, 70.33
2026/02/03 16:09:59.838, 0, 4, 81920, 26, 59.85
2026/02/03 16:10:29.839, 0, 4, 81920, 24, 58.96
2026/02/03 16:10:59.840, 0, 557, 81920, 25, 70.62
2026/02/03 16:11:29.841, 96, 3533, 81920, 39, 265.62
2026/02/03 16:11:59.841, 0, 4, 81920, 24, 59.11
2026/02/03 16:12:29.842, 0, 557, 81920, 26, 79.57
2026/02/03 16:12:59.843, 96, 3531, 81920, 39, 245.12
2026/02/03 16:13:29.843, 0, 4, 81920, 24, 59.32
2026/02/03 16:13:59.844, 62, 3505, 81920, 30, 150.26
2026/02/03 16:14:29.844, 96, 3517, 81920, 38, 244.60
2026/02/03 16:14:59.845, 0, 4, 81920, 24, 59.18
2026/02/03 16:15:29.845, 0, 4, 81920, 24, 59.11
2026/02/03 16:15:59.846, 0, 557, 81920, 25, 70.33
2026/02/03 16:16:29.846, 7, 695, 81920, 29, 82.00
2026/02/03 16:16:59.847, 0, 4, 81920, 24, 59.03
2026/02/03 16:17:29.847, 41, 3521, 81920, 28, 136.29
2026/02/03 16:17:59.848, 0, 633, 81920, 24, 70.09
2026/02/03 16:18:29.849, 0, 4, 81920, 24, 59.32
2026/02/03 16:18:59.850, 0, 4, 81920, 24, 59.03
2026/02/03 16:19:29.851, 0, 557, 81920, 25, 70.41
2026/02/03 16:19:59.851, 0, 4, 81920, 25, 59.61
2026/02/03 16:20:29.852, 0, 4, 81920, 24, 58.89
2026/02/03 16:20:59.852, 0, 557, 81920, 25, 70.54
2026/02/03 16:21:29.853, 0, 4, 81920, 28, 80.88
2026/02/03 16:21:59.854, 0, 4, 81920, 24, 59.03
2026/02/03 16:22:29.855, 6, 3521, 81920, 26, 80.25
2026/02/03 16:22:59.856, 97, 3533, 81920, 37, 279.14
2026/02/03 16:23:29.856, 0, 4, 81920, 24, 59.03
2026/02/03 16:23:59.857, 0, 2723, 81920, 24, 70.17
2026/02/03 16:24:29.858, 0, 557, 81920, 24, 70.33
2026/02/03 16:24:59.859, 0, 4, 81920, 24, 59.11
2026/02/03 16:25:29.859, 0, 4, 81920, 24, 59.03
2026/02/03 16:25:59.860, 40, 3461, 81920, 26, 114.46
2026/02/03 16:26:29.861, 0, 557, 81920, 24, 70.33
2026/02/03 16:26:59.862, 0, 4, 81920, 24, 59.25
2026/02/03 16:27:29.862, 3, 2723, 81920, 24, 70.09
2026/02/03 16:27:59.863, 0, 557, 81920, 24, 69.93
2026/02/03 16:28:29.864, 0, 4, 81920, 24, 59.11
2026/02/03 16:28:59.864, 0, 2723, 81920, 24, 69.79
2026/02/03 16:29:29.865, 0, 557, 81920, 24, 70.09
2026/02/03 16:29:59.865, 0, 4, 81920, 24, 59.32
2026/02/03 16:30:29.866, 0, 4, 81920, 23, 58.76
2026/02/03 16:30:59.867, 0, 557, 81920, 24, 70.38
2026/02/03 16:31:29.868, 0, 4, 81920, 25, 59.33
2026/02/03 16:31:59.869, 0, 4, 81920, 24, 58.91
2026/02/03 16:32:29.869, 0, 557, 81920, 25, 70.38
2026/02/03 16:32:59.870, 0, 4, 81920, 26, 59.57
2026/02/03 16:33:29.871, 0, 4, 81920, 24, 59.03
2026/02/03 16:33:59.872, 0, 557, 81920, 25, 70.09
2026/02/03 16:34:29.873, 0, 4, 81920, 25, 59.33
2026/02/03 16:34:59.874, 0, 4, 81920, 24, 59.04
2026/02/03 16:35:29.874, 0, 557, 81920, 25, 70.37
2026/02/03 16:35:59.875, 7, 555, 81920, 29, 81.46
2026/02/03 16:36:29.876, 0, 4, 81920, 24, 59.03
2026/02/03 16:36:59.876, 32, 557, 81920, 26, 70.94
2026/02/03 16:37:29.877, 96, 3519, 81920, 38, 277.13
2026/02/03 16:37:59.878, 0, 4, 81920, 24, 59.32
2026/02/03 16:38:29.878, 0, 2617, 81920, 24, 70.41
2026/02/03 16:38:59.878, 0, 557, 81920, 25, 70.33
2026/02/03 16:39:29.879, 0, 4, 81920, 24, 59.25
2026/02/03 16:39:59.879, 0, 4, 81920, 23, 58.76
2026/02/03 16:40:29.882, 0, 557, 81920, 24, 70.09
2026/02/03 16:40:59.883, 0, 4, 81920, 25, 59.32
2026/02/03 16:41:29.884, 0, 4, 81920, 23, 58.96
2026/02/03 16:41:59.885, 0, 3461, 81920, 25, 106.80
2026/02/03 16:42:29.886, 0, 557, 81920, 24, 70.17
2026/02/03 16:42:59.887, 0, 4, 81920, 24, 58.89
2026/02/03 16:43:29.887, 0, 2723, 81920, 24, 70.09
2026/02/03 16:43:59.887, 0, 557, 81920, 24, 70.09
2026/02/03 16:44:29.888, 0, 4, 81920, 24, 59.03
2026/02/03 16:44:59.889, 0, 4, 81920, 23, 59.03
2026/02/03 16:45:29.889, 0, 557, 81920, 24, 70.17
2026/02/03 16:45:59.889, 0, 4, 81920, 24, 58.96
2026/02/03 16:46:29.890, 0, 4, 81920, 23, 58.82
2026/02/03 16:46:59.891, 0, 557, 81920, 24, 69.79
2026/02/03 16:47:29.891, 0, 4, 81920, 24, 59.25
2026/02/03 16:47:59.892, 0, 4, 81920, 23, 58.71
2026/02/03 16:48:29.892, 0, 557, 81920, 24, 70.09
2026/02/03 16:48:59.892, 0, 4, 81920, 24, 59.11
2026/02/03 16:49:29.893, 0, 4, 81920, 23, 59.03
2026/02/03 16:49:59.894, 0, 557, 81920, 24, 70.33
2026/02/03 16:50:29.895, 0, 4, 81920, 25, 59.54
2026/02/03 16:50:59.895, 0, 4, 81920, 24, 59.03
2026/02/03 16:51:29.896, 0, 557, 81920, 25, 70.09
2026/02/03 16:51:59.897, 6, 3535, 81920, 30, 80.88
2026/02/03 16:52:29.898, 0, 4, 81920, 24, 58.82
2026/02/03 16:52:59.899, 0, 4, 81920, 23, 59.03
2026/02/03 16:53:29.900, 0, 4, 81920, 23, 59.03
