timestamp,gpu_util_percent,memory_used_mb,memory_total_mb,temperature_c,power_draw_w
2026/01/31 03:02:24.969, 0, 4, 16384, 28, 5.28
2026/01/31 03:02:54.978, 0, 4, 16384, 26, 4.92
2026/01/31 03:03:24.987, 0, 188, 16384, 36, 42.55
2026/01/31 03:03:54.992, 97, 2716, 16384, 73, 226.63
2026/01/31 03:04:24.998, 0, 4, 16384, 31, 5.27
2026/01/31 03:04:55.007, 27, 2740, 16384, 52, 116.20
2026/01/31 03:05:25.012, 0, 188, 16384, 30, 5.39
2026/01/31 03:05:55.021, 0, 4, 16384, 48, 44.59
2026/01/31 03:06:25.027, 0, 4, 16384, 29, 4.88
2026/01/31 03:06:55.037, 0, 188, 16384, 38, 43.52
2026/01/31 03:07:25.042, 97, 2716, 16384, 71, 216.24
2026/01/31 03:07:55.049, 0, 4, 16384, 32, 5.40
2026/01/31 03:08:25.057, 0, 2248, 16384, 30, 41.76
2026/01/31 03:08:55.063, 0, 188, 16384, 32, 10.05
2026/01/31 03:09:25.072, 25, 186, 16384, 54, 47.44
2026/01/31 03:09:55.076, 0, 4, 16384, 29, 4.89
2026/01/31 03:10:25.085, 51, 2740, 16384, 50, 118.04
2026/01/31 03:10:55.090, 0, 188, 16384, 29, 4.77
2026/01/31 03:11:25.099, 0, 4, 16384, 39, 6.63
2026/01/31 03:11:55.108, 0, 4, 16384, 28, 5.10
2026/01/31 03:12:25.116, 0, 188, 16384, 39, 43.59
2026/01/31 03:12:55.121, 97, 2716, 16384, 65, 223.78
2026/01/31 03:13:25.129, 0, 4, 16384, 33, 5.64
2026/01/31 03:13:55.138, 21, 1084, 16384, 29, 42.31
2026/01/31 03:14:25.143, 0, 188, 16384, 32, 5.36
2026/01/31 03:14:55.152, 7, 2732, 16384, 57, 60.39
2026/01/31 03:15:25.157, 0, 4, 16384, 29, 5.30
2026/01/31 03:15:55.166, 24, 188, 16384, 43, 44.18
2026/01/31 03:16:25.171, 100, 2722, 16384, 60, 211.71
2026/01/31 03:16:55.177, 0, 4, 16384, 34, 4.98
2026/01/31 03:17:25.185, 0, 4, 16384, 27, 5.01
2026/01/31 03:17:55.194, 0, 188, 16384, 37, 42.85
2026/01/31 03:18:25.200, 97, 2728, 16384, 73, 218.71
2026/01/31 03:18:55.207, 0, 4, 16384, 31, 5.12
2026/01/31 03:19:25.216, 100, 2622, 16384, 56, 207.25
2026/01/31 03:19:55.221, 0, 188, 16384, 31, 5.13
2026/01/31 03:20:25.231, 0, 186, 16384, 51, 44.72
2026/01/31 03:20:55.237, 0, 4, 16384, 29, 5.05
2026/01/31 03:21:25.246, 0, 4, 16384, 26, 4.96
2026/01/31 03:21:55.255, 10, 2740, 16384, 44, 52.98
2026/01/31 03:22:25.260, 100, 2730, 16384, 56, 210.28
2026/01/31 03:22:55.269, 0, 4, 16384, 35, 5.46
2026/01/31 03:23:25.278, 0, 4, 16384, 28, 5.04
2026/01/31 03:23:55.287, 0, 188, 16384, 35, 42.82
2026/01/31 03:24:25.292, 97, 2728, 16384, 76, 227.83
2026/01/31 03:24:55.298, 0, 4, 16384, 30, 5.11
2026/01/31 03:25:25.307, 64, 2736, 16384, 52, 138.32
2026/01/31 03:25:55.312, 0, 188, 16384, 29, 5.23
2026/01/31 03:26:25.321, 0, 4, 16384, 41, 5.84
2026/01/31 03:26:55.330, 0, 4, 16384, 28, 4.96
2026/01/31 03:27:25.339, 0, 188, 16384, 37, 42.97
2026/01/31 03:27:55.344, 96, 2728, 16384, 69, 218.34
2026/01/31 03:28:25.354, 0, 4, 16384, 32, 5.06
2026/01/31 03:28:55.363, 0, 4, 16384, 27, 4.97
2026/01/31 03:29:25.373, 0, 188, 16384, 35, 42.74
2026/01/31 03:29:55.378, 96, 2728, 16384, 76, 213.01
2026/01/31 03:30:25.383, 0, 4, 16384, 30, 4.98
2026/01/31 03:30:55.391, 64, 2676, 16384, 52, 137.95
2026/01/31 03:31:25.396, 0, 188, 16384, 29, 4.99
2026/01/31 03:31:55.405, 0, 4, 16384, 39, 6.00
2026/01/31 03:32:25.414, 0, 4, 16384, 28, 4.96
2026/01/31 03:32:55.423, 0, 188, 16384, 41, 43.77
2026/01/31 03:33:25.428, 100, 2722, 16384, 62, 215.20
2026/01/31 03:33:55.433, 0, 4, 16384, 34, 5.44
2026/01/31 03:34:25.442, 0, 4, 16384, 27, 5.16
2026/01/31 03:34:55.451, 0, 188, 16384, 37, 42.46
2026/01/31 03:35:25.456, 96, 2738, 16384, 68, 213.34
2026/01/31 03:35:55.462, 0, 4, 16384, 32, 5.17
2026/01/31 03:36:25.471, 100, 2686, 16384, 42, 205.41
2026/01/31 03:36:55.476, 0, 188, 16384, 31, 5.15
2026/01/31 03:37:25.485, 0, 186, 16384, 52, 44.92
2026/01/31 03:37:55.491, 0, 4, 16384, 29, 5.20
2026/01/31 03:38:25.500, 51, 2736, 16384, 51, 118.34
2026/01/31 03:38:55.506, 41, 2730, 16384, 36, 129.08
2026/01/31 03:39:25.511, 0, 4, 16384, 36, 5.43
2026/01/31 03:39:55.520, 0, 4, 16384, 28, 4.75
2026/01/31 03:40:25.530, 0, 4, 16384, 26, 5.30
2026/01/31 03:40:55.539, 0, 188, 16384, 34, 20.69
2026/01/31 03:41:25.564, 7, 2732, 16384, 63, 62.56
2026/01/31 03:41:55.569, 0, 4, 16384, 29, 5.72
2026/01/31 03:42:25.578, 0, 188, 16384, 41, 43.61
2026/01/31 03:42:55.583, 100, 2720, 16384, 61, 211.90
2026/01/31 03:43:25.589, 0, 4, 16384, 34, 5.01
2026/01/31 03:43:55.598, 0, 4, 16384, 27, 5.01
2026/01/31 03:44:25.607, 0, 188, 16384, 36, 42.76
2026/01/31 03:44:55.612, 96, 2728, 16384, 75, 211.86
2026/01/31 03:45:25.618, 0, 4, 16384, 30, 4.92
2026/01/31 03:45:55.627, 65, 2730, 16384, 54, 139.70
2026/01/31 03:46:25.632, 4, 494, 16384, 30, 23.59
2026/01/31 03:46:55.637, 0, 4, 16384, 38, 6.24
2026/01/31 03:47:25.646, 0, 4, 16384, 28, 4.73
2026/01/31 03:47:55.655, 0, 188, 16384, 37, 42.88
2026/01/31 03:48:25.659, 97, 2736, 16384, 72, 212.21
2026/01/31 03:48:55.666, 0, 4, 16384, 31, 5.26
2026/01/31 03:49:25.674, 100, 2686, 16384, 49, 206.64
2026/01/31 03:49:55.711, 0, 188, 16384, 32, 5.23
2026/01/31 03:50:25.720, 0, 186, 16384, 53, 44.93
2026/01/31 03:50:55.725, 0, 4, 16384, 29, 5.08
2026/01/31 03:51:25.735, 0, 188, 16384, 42, 43.73
2026/01/31 03:51:55.740, 100, 2732, 16384, 61, 212.17
2026/01/31 03:52:25.745, 0, 4, 16384, 34, 5.38
2026/01/31 03:52:55.755, 0, 4, 16384, 27, 4.92
2026/01/31 03:53:25.763, 0, 188, 16384, 36, 42.38
2026/01/31 03:53:55.768, 96, 2738, 16384, 74, 226.38
2026/01/31 03:54:25.774, 0, 4, 16384, 30, 5.03
2026/01/31 03:54:55.782, 64, 2730, 16384, 53, 139.48
2026/01/31 03:55:25.788, 0, 188, 16384, 29, 5.09
2026/01/31 03:55:55.797, 0, 4, 16384, 39, 6.58
2026/01/31 03:56:25.806, 0, 4, 16384, 28, 4.90
2026/01/31 03:56:55.814, 0, 188, 16384, 37, 43.03
2026/01/31 03:57:25.819, 97, 2728, 16384, 71, 227.98
2026/01/31 03:57:55.824, 0, 4, 16384, 32, 6.02
2026/01/31 03:58:25.837, 0, 4, 16384, 27, 8.35
2026/01/31 03:58:55.845, 100, 2686, 16384, 46, 199.81
2026/01/31 03:59:25.851, 0, 188, 16384, 31, 5.15
2026/01/31 03:59:55.859, 0, 150, 16384, 50, 44.74
2026/01/31 04:00:25.864, 0, 4, 16384, 29, 5.09
2026/01/31 04:00:55.873, 0, 4, 16384, 26, 4.82
2026/01/31 04:01:25.881, 0, 4, 16384, 25, 5.13
2026/01/31 04:01:55.890, 0, 4, 16384, 25, 5.43
2026/01/31 04:02:25.898, 0, 4, 16384, 25, 5.36
2026/01/31 04:02:55.906, 0, 4, 16384, 25, 5.20
2026/01/31 04:03:25.914, 0, 4, 16384, 25, 4.82
2026/01/31 04:03:55.924, 1, 2314, 16384, 28, 41.59
2026/01/31 04:04:25.929, 0, 188, 16384, 31, 5.08
2026/01/31 04:04:55.943, 17, 186, 16384, 54, 48.05
2026/01/31 04:05:25.949, 0, 4, 16384, 28, 4.94
2026/01/31 04:05:55.958, 64, 2736, 16384, 54, 139.47
2026/01/31 04:06:25.963, 100, 2730, 16384, 42, 208.60
2026/01/31 04:06:55.972, 0, 4, 16384, 36, 5.39
2026/01/31 04:07:25.980, 0, 4, 16384, 28, 4.96
2026/01/31 04:07:55.989, 0, 188, 16384, 36, 42.69
2026/01/31 04:08:25.994, 96, 2728, 16384, 74, 216.77
2026/01/31 04:08:56.000, 0, 4, 16384, 30, 5.07
2026/01/31 04:09:26.009, 65, 2728, 16384, 53, 140.05
2026/01/31 04:09:56.014, 0, 188, 16384, 29, 5.24
2026/01/31 04:10:26.023, 0, 4, 16384, 39, 6.02
2026/01/31 04:10:56.032, 0, 4, 16384, 28, 4.87
2026/01/31 04:11:26.041, 9, 2668, 16384, 45, 52.29
2026/01/31 04:11:56.058, 100, 2698, 16384, 54, 208.85
2026/01/31 04:12:26.064, 0, 4, 16384, 35, 5.79
2026/01/31 04:12:56.074, 0, 4, 16384, 28, 5.03
2026/01/31 04:13:26.083, 0, 188, 16384, 36, 42.94
2026/01/31 04:13:56.087, 96, 2738, 16384, 75, 215.92
2026/01/31 04:14:26.092, 0, 4, 16384, 30, 4.96
2026/01/31 04:14:56.101, 52, 2648, 16384, 51, 120.18
2026/01/31 04:15:26.106, 0, 188, 16384, 29, 5.06
2026/01/31 04:15:56.115, 0, 4, 16384, 38, 5.46
2026/01/31 04:16:26.124, 0, 4, 16384, 28, 4.85
2026/01/31 04:16:56.133, 0, 188, 16384, 41, 43.90
2026/01/31 04:17:26.138, 97, 2738, 16384, 64, 217.99
2026/01/31 04:17:56.144, 0, 4, 16384, 34, 5.68
2026/01/31 04:18:26.153, 0, 4, 16384, 27, 5.19
2026/01/31 04:18:56.162, 0, 188, 16384, 35, 42.20
2026/01/31 04:19:26.166, 95, 2728, 16384, 77, 229.01
2026/01/31 04:19:56.172, 0, 4, 16384, 30, 4.98
2026/01/31 04:20:26.181, 0, 4, 16384, 27, 5.04
2026/01/31 04:20:56.190, 0, 188, 16384, 41, 43.79
2026/01/31 04:21:26.194, 100, 2722, 16384, 61, 209.58
2026/01/31 04:21:56.200, 0, 4, 16384, 34, 5.25
2026/01/31 04:22:26.209, 0, 4, 16384, 27, 5.01
2026/01/31 04:22:56.217, 0, 188, 16384, 36, 42.85
2026/01/31 04:23:26.223, 97, 2738, 16384, 73, 226.90
2026/01/31 04:23:56.228, 0, 4, 16384, 31, 5.01
2026/01/31 04:24:26.237, 64, 2676, 16384, 53, 138.09
2026/01/31 04:24:56.242, 0, 188, 16384, 30, 5.00
2026/01/31 04:25:26.251, 0, 4, 16384, 41, 7.38
2026/01/31 04:25:56.259, 0, 4, 16384, 28, 5.28
2026/01/31 04:26:26.269, 9, 2732, 16384, 46, 54.18
2026/01/31 04:26:56.273, 100, 2722, 16384, 55, 208.92
2026/01/31 04:27:26.279, 0, 4, 16384, 35, 5.38
2026/01/31 04:27:56.288, 0, 4, 16384, 28, 5.12
2026/01/31 04:28:26.297, 0, 188, 16384, 36, 42.96
2026/01/31 04:28:56.302, 97, 2728, 16384, 76, 216.27
2026/01/31 04:29:26.307, 0, 4, 16384, 30, 5.07
2026/01/31 04:29:56.317, 100, 2694, 16384, 47, 204.96
2026/01/31 04:30:26.322, 0, 188, 16384, 31, 5.18
2026/01/31 04:30:56.331, 0, 150, 16384, 50, 44.74
2026/01/31 04:31:26.336, 0, 4, 16384, 29, 4.72
2026/01/31 04:31:56.345, 51, 2740, 16384, 50, 121.13
2026/01/31 04:32:26.350, 0, 188, 16384, 29, 5.50
2026/01/31 04:32:56.359, 0, 4, 16384, 38, 5.97
2026/01/31 04:33:26.369, 0, 4, 16384, 28, 4.78
2026/01/31 04:33:56.377, 0, 188, 16384, 36, 43.01
2026/01/31 04:34:26.382, 96, 2728, 16384, 73, 224.78
2026/01/31 04:34:56.389, 0, 4, 16384, 31, 5.11
2026/01/31 04:35:26.398, 63, 2736, 16384, 53, 137.89
2026/01/31 04:35:56.404, 0, 188, 16384, 30, 4.86
2026/01/31 04:36:26.412, 0, 4, 16384, 40, 7.42
2026/01/31 04:36:56.421, 0, 4, 16384, 28, 4.89
2026/01/31 04:37:26.430, 0, 188, 16384, 42, 44.05
2026/01/31 04:37:56.436, 100, 2708, 16384, 59, 207.90
2026/01/31 04:38:26.442, 0, 4, 16384, 34, 5.20
2026/01/31 04:38:56.451, 0, 4, 16384, 28, 5.54
2026/01/31 04:39:26.460, 0, 4, 16384, 26, 5.02
2026/01/31 04:39:56.468, 0, 188, 16384, 35, 42.26
2026/01/31 04:40:26.474, 98, 2736, 16384, 77, 210.09
2026/01/31 04:40:56.481, 0, 4, 16384, 29, 5.07
2026/01/31 04:41:26.491, 9, 2732, 16384, 47, 52.95
2026/01/31 04:41:56.496, 100, 2722, 16384, 52, 199.46
2026/01/31 04:42:26.502, 0, 4, 16384, 35, 5.67
2026/01/31 04:42:56.511, 0, 4, 16384, 28, 5.05
2026/01/31 04:43:26.520, 0, 188, 16384, 36, 42.52
2026/01/31 04:43:56.525, 96, 2716, 16384, 74, 226.61
2026/01/31 04:44:26.531, 0, 4, 16384, 31, 5.36
2026/01/31 04:44:56.540, 52, 2676, 16384, 50, 120.15
2026/01/31 04:45:26.545, 0, 188, 16384, 30, 5.03
2026/01/31 04:45:56.554, 0, 4, 16384, 47, 44.54
2026/01/31 04:46:26.559, 0, 4, 16384, 29, 4.87
2026/01/31 04:46:56.568, 9, 2676, 16384, 45, 52.63
2026/01/31 04:47:26.573, 100, 2706, 16384, 55, 214.81
2026/01/31 04:47:56.578, 0, 4, 16384, 35, 5.47
2026/01/31 04:48:26.587, 0, 4, 16384, 28, 5.24
2026/01/31 04:48:56.596, 0, 188, 16384, 36, 43.10
2026/01/31 04:49:26.601, 97, 2716, 16384, 75, 216.00
2026/01/31 04:49:56.606, 0, 4, 16384, 30, 5.05
2026/01/31 04:50:26.614, 65, 2666, 16384, 54, 139.53
2026/01/31 04:50:56.619, 0, 188, 16384, 29, 4.95
2026/01/31 04:51:26.629, 0, 4, 16384, 38, 5.88
2026/01/31 04:51:56.640, 0, 4, 16384, 28, 5.20
2026/01/31 04:52:26.649, 0, 188, 16384, 37, 43.21
2026/01/31 04:52:56.654, 97, 2728, 16384, 71, 225.62
2026/01/31 04:53:26.660, 0, 4, 16384, 32, 5.16
2026/01/31 04:53:56.669, 0, 4, 16384, 27, 4.86
2026/01/31 04:54:26.681, 0, 188, 16384, 35, 42.53
2026/01/31 04:54:56.686, 97, 2714, 16384, 77, 215.00
2026/01/31 04:55:26.692, 0, 4, 16384, 30, 5.10
2026/01/31 04:55:56.701, 65, 2674, 16384, 52, 140.56
2026/01/31 04:56:26.706, 0, 188, 16384, 30, 4.70
2026/01/31 04:56:56.715, 0, 4, 16384, 44, 13.99
2026/01/31 04:57:26.724, 0, 4, 16384, 29, 4.80
2026/01/31 04:57:56.733, 0, 4, 16384, 26, 5.09
2026/01/31 04:58:26.741, 0, 188, 16384, 36, 42.67
2026/01/31 04:58:56.747, 97, 2714, 16384, 75, 212.07
2026/01/31 04:59:26.752, 0, 4, 16384, 30, 5.11
2026/01/31 04:59:56.760, 52, 2730, 16384, 50, 115.93
2026/01/31 05:00:26.765, 0, 188, 16384, 29, 5.65
2026/01/31 05:00:56.774, 0, 4, 16384, 40, 6.08
2026/01/31 05:01:26.784, 0, 4, 16384, 28, 5.14
2026/01/31 05:01:56.793, 0, 188, 16384, 38, 43.22
2026/01/31 05:02:26.798, 97, 2728, 16384, 70, 214.71
2026/01/31 05:02:56.806, 0, 4, 16384, 32, 9.83
2026/01/31 05:03:26.815, 0, 4, 16384, 27, 5.01
2026/01/31 05:03:56.824, 0, 188, 16384, 35, 42.92
2026/01/31 05:04:26.829, 7, 2720, 16384, 66, 63.82
2026/01/31 05:04:56.836, 0, 4, 16384, 29, 5.53
2026/01/31 05:05:26.844, 51, 2728, 16384, 50, 121.23
2026/01/31 05:05:56.849, 0, 188, 16384, 29, 5.00
2026/01/31 05:06:26.859, 0, 4, 16384, 41, 6.61
2026/01/31 05:06:56.868, 0, 4, 16384, 28, 5.18
2026/01/31 05:07:26.877, 0, 188, 16384, 39, 43.61
2026/01/31 05:07:56.881, 97, 2714, 16384, 66, 227.71
2026/01/31 05:08:26.887, 0, 4, 16384, 33, 5.63
2026/01/31 05:08:56.896, 0, 120, 16384, 28, 18.97
2026/01/31 05:09:26.901, 0, 188, 16384, 35, 42.81
2026/01/31 05:09:56.909, 7, 2710, 16384, 59, 60.31
2026/01/31 05:10:26.914, 0, 4, 16384, 29, 5.37
2026/01/31 05:10:56.923, 10, 188, 16384, 43, 44.02
2026/01/31 05:11:26.928, 100, 2708, 16384, 61, 218.39
2026/01/31 05:11:56.934, 0, 4, 16384, 34, 5.16
2026/01/31 05:12:26.943, 0, 4, 16384, 27, 5.77
2026/01/31 05:12:56.953, 0, 188, 16384, 35, 42.74
2026/01/31 05:13:26.957, 97, 2716, 16384, 77, 216.62
2026/01/31 05:13:56.963, 0, 4, 16384, 30, 5.31
2026/01/31 05:14:26.971, 0, 4, 16384, 27, 4.88
2026/01/31 05:14:56.980, 64, 2762, 16384, 53, 135.49
2026/01/31 05:15:26.985, 100, 2752, 16384, 44, 208.46
2026/01/31 05:15:56.994, 0, 4, 16384, 36, 5.48
2026/01/31 05:16:27.003, 0, 4, 16384, 28, 5.31
2026/01/31 05:16:57.013, 0, 188, 16384, 38, 43.27
2026/01/31 05:17:27.018, 97, 2738, 16384, 69, 219.93
2026/01/31 05:17:57.027, 0, 4, 16384, 32, 5.36
2026/01/31 05:18:27.036, 4, 2248, 16384, 30, 41.52
2026/01/31 05:18:57.041, 0, 188, 16384, 35, 42.27
2026/01/31 05:19:27.046, 7, 2720, 16384, 64, 62.92
2026/01/31 05:19:57.050, 0, 4, 16384, 29, 5.57
2026/01/31 05:20:27.059, 51, 2666, 16384, 49, 118.72
2026/01/31 05:20:57.064, 0, 188, 16384, 30, 5.28
2026/01/31 05:21:27.073, 0, 4, 16384, 42, 9.64
2026/01/31 05:21:57.081, 0, 4, 16384, 28, 4.99
2026/01/31 05:22:27.090, 0, 188, 16384, 38, 43.04
2026/01/31 05:22:57.095, 97, 2716, 16384, 70, 228.15
2026/01/31 05:23:27.101, 0, 4, 16384, 32, 5.18
2026/01/31 05:23:57.109, 0, 4, 16384, 27, 4.96
2026/01/31 05:24:27.118, 0, 188, 16384, 36, 42.41
2026/01/31 05:24:57.123, 97, 2728, 16384, 76, 227.54
2026/01/31 05:25:27.131, 0, 4, 16384, 30, 5.13
2026/01/31 05:25:57.139, 64, 2676, 16384, 54, 138.55
2026/01/31 05:26:27.145, 0, 188, 16384, 29, 5.24
2026/01/31 05:26:57.154, 0, 4, 16384, 39, 5.73
2026/01/31 05:27:27.163, 0, 4, 16384, 28, 5.48
2026/01/31 05:27:57.172, 0, 188, 16384, 40, 43.76
2026/01/31 05:28:27.177, 100, 2722, 16384, 61, 206.39
2026/01/31 05:28:57.182, 0, 4, 16384, 34, 5.09
2026/01/31 05:29:27.191, 0, 4, 16384, 27, 5.57
2026/01/31 05:29:57.200, 0, 188, 16384, 36, 42.62
2026/01/31 05:30:27.205, 97, 2716, 16384, 74, 225.90
2026/01/31 05:30:57.213, 0, 4, 16384, 31, 5.12
2026/01/31 05:31:27.222, 100, 2688, 16384, 57, 211.06
2026/01/31 05:31:57.231, 0, 188, 16384, 30, 5.43
2026/01/31 05:32:27.240, 0, 4, 16384, 47, 44.62
2026/01/31 05:32:57.245, 0, 4, 16384, 29, 5.43
2026/01/31 05:33:27.255, 0, 4, 16384, 26, 5.15
2026/01/31 05:33:57.264, 0, 188, 16384, 38, 43.01
2026/01/31 05:34:27.269, 96, 2728, 16384, 68, 229.56
2026/01/31 05:34:57.275, 0, 4, 16384, 33, 5.31
2026/01/31 05:35:27.283, 100, 2630, 16384, 40, 163.13
2026/01/31 05:35:57.288, 0, 188, 16384, 32, 5.04
2026/01/31 05:36:27.298, 7, 2718, 16384, 58, 60.41
2026/01/31 05:36:57.309, 0, 4, 16384, 29, 4.95
2026/01/31 05:37:27.318, 51, 2750, 16384, 49, 118.48
2026/01/31 05:37:57.323, 0, 188, 16384, 29, 5.47
2026/01/31 05:38:27.331, 0, 4, 16384, 43, 10.50
2026/01/31 05:38:57.341, 0, 4, 16384, 28, 5.07
2026/01/31 05:39:27.350, 10, 2680, 16384, 47, 53.99
2026/01/31 05:39:57.355, 100, 2708, 16384, 56, 218.86
2026/01/31 05:40:27.360, 0, 4, 16384, 35, 5.51
2026/01/31 05:40:57.369, 0, 4, 16384, 28, 5.64
2026/01/31 05:41:27.378, 0, 188, 16384, 37, 42.97
2026/01/31 05:41:57.383, 96, 2728, 16384, 71, 212.48
2026/01/31 05:42:27.389, 0, 4, 16384, 32, 5.41
2026/01/31 05:42:57.398, 100, 2686, 16384, 55, 212.06
2026/01/31 05:43:27.404, 0, 188, 16384, 30, 5.06
2026/01/31 05:43:57.412, 0, 4, 16384, 48, 44.68
2026/01/31 05:44:27.418, 0, 4, 16384, 29, 4.85
2026/01/31 05:44:57.427, 0, 188, 16384, 38, 43.47
2026/01/31 05:45:27.431, 97, 2728, 16384, 70, 220.52
2026/01/31 05:45:57.438, 0, 4, 16384, 32, 5.54
2026/01/31 05:46:27.448, 0, 4, 16384, 27, 5.27
2026/01/31 05:46:57.456, 0, 188, 16384, 36, 43.04
2026/01/31 05:47:27.461, 97, 2728, 16384, 75, 217.70
2026/01/31 05:47:57.467, 0, 4, 16384, 30, 5.04
2026/01/31 05:48:27.475, 64, 2730, 16384, 54, 138.23
2026/01/31 05:48:57.481, 100, 2722, 16384, 42, 209.82
2026/01/31 05:49:27.489, 0, 4, 16384, 36, 5.71
2026/01/31 05:49:57.498, 0, 4, 16384, 28, 5.42
2026/01/31 05:50:27.507, 0, 188, 16384, 36, 42.58
